Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
UZS48938,BA.5.1.2,ORF3a protein,275,CT,2022-10-06,2022,10,6,USA
UZS48939,BA.5.1.2,envelope protein,75,CT,2022-10-06,2022,10,6,USA
UZS48940,BA.5.1.2,membrane glycoprotein,222,CT,2022-10-06,2022,10,6,USA
UZS48941,BA.5.1.2,ORF6 protein,61,CT,2022-10-06,2022,10,6,USA
UZS48942,BA.5.1.2,ORF7a protein,121,CT,2022-10-06,2022,10,6,USA
UZS48943,BA.5.1.2,ORF7b protein,43,CT,2022-10-06,2022,10,6,USA
UZS48944,BA.5.1.2,ORF8 protein,121,CT,2022-10-06,2022,10,6,USA
UZS48945,BA.5.1.2,nucleocapsid phosphoprotein,416,CT,2022-10-06,2022,10,6,USA
UZS48946,BA.5.1.2,ORF10 protein,38,CT,2022-10-06,2022,10,6,USA
UZS48947,BQ.1.12,ORF1ab polyprotein,7093,CT,2022-10-06,2022,10,6,USA
UZS48948,BQ.1.12,ORF1a polyprotein,4402,CT,2022-10-06,2022,10,6,USA
UZS48949,BQ.1.12,surface glycoprotein,1268,CT,2022-10-06,2022,10,6,USA
UZS48950,BQ.1.12,ORF3a protein,275,CT,2022-10-06,2022,10,6,USA
UZS48951,BQ.1.12,envelope protein,75,CT,2022-10-06,2022,10,6,USA
UZS48952,BQ.1.12,membrane glycoprotein,222,CT,2022-10-06,2022,10,6,USA
UZS48953,BQ.1.12,ORF6 protein,61,CT,2022-10-06,2022,10,6,USA
UZS48954,BQ.1.12,ORF7a protein,121,CT,2022-10-06,2022,10,6,USA
UZS48955,BQ.1.12,ORF7b protein,43,CT,2022-10-06,2022,10,6,USA
UZS48956,BQ.1.12,ORF8 protein,121,CT,2022-10-06,2022,10,6,USA
UZS48957,BQ.1.12,nucleocapsid phosphoprotein,416,CT,2022-10-06,2022,10,6,USA
UZS48958,BQ.1.12,ORF10 protein,38,CT,2022-10-06,2022,10,6,USA
UZS48959,BA.5.5.1,ORF1ab polyprotein,7093,CT,2022-10-06,2022,10,6,USA
UZS48960,BA.5.5.1,ORF1a polyprotein,4402,CT,2022-10-06,2022,10,6,USA
UZS48961,BA.5.5.1,surface glycoprotein,1268,CT,2022-10-06,2022,10,6,USA
UZS48962,BA.5.5.1,ORF3a protein,275,CT,2022-10-06,2022,10,6,USA
UZS48963,BA.5.5.1,envelope protein,75,CT,2022-10-06,2022,10,6,USA
UZS48964,BA.5.5.1,membrane glycoprotein,222,CT,2022-10-06,2022,10,6,USA
UZS48965,BA.5.5.1,ORF6 protein,61,CT,2022-10-06,2022,10,6,USA
UZS48966,BA.5.5.1,ORF7a protein,121,CT,2022-10-06,2022,10,6,USA
UZS48967,BA.5.5.1,ORF7b protein,43,CT,2022-10-06,2022,10,6,USA
UZS48968,BA.5.5.1,ORF8 protein,121,CT,2022-10-06,2022,10,6,USA
UZS48969,BA.5.5.1,nucleocapsid phosphoprotein,416,CT,2022-10-06,2022,10,6,USA
UZS48970,BA.5.5.1,ORF10 protein,38,CT,2022-10-06,2022,10,6,USA
UZS48971,BA.5.2.20,ORF1ab polyprotein,7093,CT,2022-10-06,2022,10,6,USA
UZS48972,BA.5.2.20,ORF1a polyprotein,4402,CT,2022-10-06,2022,10,6,USA
UZS48973,BA.5.2.20,surface glycoprotein,1268,CT,2022-10-06,2022,10,6,USA
UZS48974,BA.5.2.20,ORF3a protein,275,CT,2022-10-06,2022,10,6,USA
UZS48975,BA.5.2.20,envelope protein,75,CT,2022-10-06,2022,10,6,USA
UZS48976,BA.5.2.20,membrane glycoprotein,222,CT,2022-10-06,2022,10,6,USA
UZS48977,BA.5.2.20,ORF6 protein,61,CT,2022-10-06,2022,10,6,USA
UZS48978,BA.5.2.20,ORF7a protein,121,CT,2022-10-06,2022,10,6,USA
UZS48979,BA.5.2.20,ORF7b protein,43,CT,2022-10-06,2022,10,6,USA
UZS48980,BA.5.2.20,ORF8 protein,121,CT,2022-10-06,2022,10,6,USA
UZS48981,BA.5.2.20,nucleocapsid phosphoprotein,416,CT,2022-10-06,2022,10,6,USA
UZS48982,BA.5.2.20,ORF10 protein,38,CT,2022-10-06,2022,10,6,USA
UZS50881,BA.4.6.5,ORF1ab polyprotein,7090,CT,2022-10-07,2022,10,7,USA
UZS50882,BA.4.6.5,ORF1a polyprotein,4399,CT,2022-10-07,2022,10,7,USA
UZS50883,BA.4.6.5,surface glycoprotein,1268,CT,2022-10-07,2022,10,7,USA
UZS50884,BA.4.6.5,ORF3a protein,275,CT,2022-10-07,2022,10,7,USA
UZS50885,BA.4.6.5,envelope protein,75,CT,2022-10-07,2022,10,7,USA
UZS50886,BA.4.6.5,membrane glycoprotein,222,CT,2022-10-07,2022,10,7,USA
UZS50887,BA.4.6.5,ORF6 protein,61,CT,2022-10-07,2022,10,7,USA
UZS50888,BA.4.6.5,ORF7a protein,121,CT,2022-10-07,2022,10,7,USA
UZS50889,BA.4.6.5,ORF7b protein,43,CT,2022-10-07,2022,10,7,USA
UZS50890,BA.4.6.5,ORF8 protein,121,CT,2022-10-07,2022,10,7,USA
UZS50891,BA.4.6.5,nucleocapsid phosphoprotein,416,CT,2022-10-07,2022,10,7,USA
UZS50892,BA.4.6.5,ORF10 protein,38,CT,2022-10-07,2022,10,7,USA
UZS50929,BA.5.1.25,ORF1ab polyprotein,7093,CT,2022-10-07,2022,10,7,USA
UZS50930,BA.5.1.25,ORF1a polyprotein,4402,CT,2022-10-07,2022,10,7,USA
UZS50931,BA.5.1.25,surface glycoprotein,1268,CT,2022-10-07,2022,10,7,USA
UZS50932,BA.5.1.25,ORF3a protein,275,CT,2022-10-07,2022,10,7,USA
UZS50933,BA.5.1.25,envelope protein,75,CT,2022-10-07,2022,10,7,USA
UZS50934,BA.5.1.25,membrane glycoprotein,222,CT,2022-10-07,2022,10,7,USA
UZS50935,BA.5.1.25,ORF6 protein,61,CT,2022-10-07,2022,10,7,USA
UZS50936,BA.5.1.25,ORF7a protein,121,CT,2022-10-07,2022,10,7,USA
UZS50937,BA.5.1.25,ORF7b protein,43,CT,2022-10-07,2022,10,7,USA
UZS50938,BA.5.1.25,ORF8 protein,121,CT,2022-10-07,2022,10,7,USA
UZS50939,BA.5.1.25,nucleocapsid phosphoprotein,416,CT,2022-10-07,2022,10,7,USA
UZS50940,BA.5.1.25,ORF10 protein,38,CT,2022-10-07,2022,10,7,USA
UZS51037,BF.21,ORF1ab polyprotein,7093,CT,2022-10-07,2022,10,7,USA
UZS51038,BF.21,ORF1a polyprotein,4402,CT,2022-10-07,2022,10,7,USA
UZS51039,BF.21,surface glycoprotein,1268,CT,2022-10-07,2022,10,7,USA
UZS51040,BF.21,ORF3a protein,275,CT,2022-10-07,2022,10,7,USA
UZS51041,BF.21,envelope protein,75,CT,2022-10-07,2022,10,7,USA
UZS51042,BF.21,membrane glycoprotein,222,CT,2022-10-07,2022,10,7,USA
UZS51043,BF.21,ORF6 protein,61,CT,2022-10-07,2022,10,7,USA
UZS51044,BF.21,ORF7a protein,121,CT,2022-10-07,2022,10,7,USA
UZS51045,BF.21,ORF7b protein,43,CT,2022-10-07,2022,10,7,USA
UZS51046,BF.21,ORF8 protein,121,CT,2022-10-07,2022,10,7,USA
UZS51047,BF.21,nucleocapsid phosphoprotein,416,CT,2022-10-07,2022,10,7,USA
UZS51048,BF.21,ORF10 protein,38,CT,2022-10-07,2022,10,7,USA
UZS51616,BA.5.2.9,ORF1ab polyprotein,7093,CT,2022-10-07,2022,10,7,USA
UZS51617,BA.5.2.9,ORF1a polyprotein,4402,CT,2022-10-07,2022,10,7,USA
UZS51618,BA.5.2.9,surface glycoprotein,1268,CT,2022-10-07,2022,10,7,USA
UZS51619,BA.5.2.9,ORF3a protein,275,CT,2022-10-07,2022,10,7,USA
UZS51620,BA.5.2.9,envelope protein,75,CT,2022-10-07,2022,10,7,USA
UZS51621,BA.5.2.9,membrane glycoprotein,222,CT,2022-10-07,2022,10,7,USA
UZS51622,BA.5.2.9,ORF6 protein,61,CT,2022-10-07,2022,10,7,USA
UZS51623,BA.5.2.9,ORF7a protein,121,CT,2022-10-07,2022,10,7,USA
UZS51624,BA.5.2.9,ORF7b protein,43,CT,2022-10-07,2022,10,7,USA
UZS51625,BA.5.2.9,ORF8 protein,121,CT,2022-10-07,2022,10,7,USA
UZS51626,BA.5.2.9,nucleocapsid phosphoprotein,416,CT,2022-10-07,2022,10,7,USA
UZS51627,BA.5.2.9,ORF10 protein,38,CT,2022-10-07,2022,10,7,USA
UZS51819,BF.11,ORF1ab polyprotein,7093,CT,2022-10-07,2022,10,7,USA
UZS51820,BF.11,ORF1a polyprotein,4402,CT,2022-10-07,2022,10,7,USA
UZS51821,BF.11,surface glycoprotein,1268,CT,2022-10-07,2022,10,7,USA
UZS51822,BF.11,ORF3a protein,275,CT,2022-10-07,2022,10,7,USA
UZS51823,BF.11,envelope protein,75,CT,2022-10-07,2022,10,7,USA
UZS51824,BF.11,membrane glycoprotein,222,CT,2022-10-07,2022,10,7,USA
UZS51825,BF.11,ORF6 protein,61,CT,2022-10-07,2022,10,7,USA
UZS51826,BF.11,ORF7a protein,121,CT,2022-10-07,2022,10,7,USA
UZS51827,BF.11,ORF7b protein,43,CT,2022-10-07,2022,10,7,USA
UZS51828,BF.11,ORF8 protein,121,CT,2022-10-07,2022,10,7,USA
UZS51829,BF.11,nucleocapsid phosphoprotein,416,CT,2022-10-07,2022,10,7,USA
UZS51830,BF.11,ORF10 protein,38,CT,2022-10-07,2022,10,7,USA
UZS52658,BF.7.4,ORF1ab polyprotein,7093,CT,2022-10-08,2022,10,8,USA
UZS52659,BF.7.4,ORF1a polyprotein,4402,CT,2022-10-08,2022,10,8,USA
UZS52660,BF.7.4,surface glycoprotein,1268,CT,2022-10-08,2022,10,8,USA
UZS52661,BF.7.4,ORF3a protein,275,CT,2022-10-08,2022,10,8,USA
UZS52662,BF.7.4,envelope protein,75,CT,2022-10-08,2022,10,8,USA
UZS52663,BF.7.4,membrane glycoprotein,222,CT,2022-10-08,2022,10,8,USA
UZS52664,BF.7.4,ORF6 protein,61,CT,2022-10-08,2022,10,8,USA
UZS52665,BF.7.4,ORF7a protein,121,CT,2022-10-08,2022,10,8,USA
UZS52666,BF.7.4,ORF7b protein,43,CT,2022-10-08,2022,10,8,USA
UZS52667,BF.7.4,ORF8 protein,121,CT,2022-10-08,2022,10,8,USA
UZS52668,BF.7.4,nucleocapsid phosphoprotein,416,CT,2022-10-08,2022,10,8,USA
UZS52669,BF.7.4,ORF10 protein,38,CT,2022-10-08,2022,10,8,USA
UZS53597,BA.5.2.31,ORF1ab polyprotein,7093,CT,2022-10-09,2022,10,9,USA
UZS53598,BA.5.2.31,ORF1a polyprotein,4402,CT,2022-10-09,2022,10,9,USA
UZS53599,BA.5.2.31,surface glycoprotein,1268,CT,2022-10-09,2022,10,9,USA
UZS53600,BA.5.2.31,ORF3a protein,275,CT,2022-10-09,2022,10,9,USA
UZS53601,BA.5.2.31,envelope protein,75,CT,2022-10-09,2022,10,9,USA
UZS53602,BA.5.2.31,membrane glycoprotein,222,CT,2022-10-09,2022,10,9,USA
UZS53603,BA.5.2.31,ORF6 protein,61,CT,2022-10-09,2022,10,9,USA
UZS53604,BA.5.2.31,ORF7a protein,121,CT,2022-10-09,2022,10,9,USA
UZS53605,BA.5.2.31,ORF7b protein,43,CT,2022-10-09,2022,10,9,USA
UZS53606,BA.5.2.31,ORF8 protein,121,CT,2022-10-09,2022,10,9,USA
UZS53607,BA.5.2.31,nucleocapsid phosphoprotein,419,CT,2022-10-09,2022,10,9,USA
UZS53608,BA.5.2.31,ORF10 protein,38,CT,2022-10-09,2022,10,9,USA
UZS53609,BA.2,ORF1ab polyprotein,7085,CT,2022-10-09,2022,10,9,USA
UZS53610,BA.2,ORF1a polyprotein,4394,CT,2022-10-09,2022,10,9,USA
UZS53611,BA.2,surface glycoprotein,1268,CT,2022-10-09,2022,10,9,USA
UZS53612,BA.2,ORF3a protein,275,CT,2022-10-09,2022,10,9,USA
UZS53613,BA.2,envelope protein,75,CT,2022-10-09,2022,10,9,USA
UZS53614,BA.2,membrane glycoprotein,222,CT,2022-10-09,2022,10,9,USA
UZS53615,BA.2,ORF6 protein,61,CT,2022-10-09,2022,10,9,USA
UZS53616,BA.2,ORF7a protein,121,CT,2022-10-09,2022,10,9,USA
UZS53617,BA.2,ORF7b protein,43,CT,2022-10-09,2022,10,9,USA
UZS53618,BA.2,ORF8 protein,121,CT,2022-10-09,2022,10,9,USA
UZS53619,BA.2,nucleocapsid phosphoprotein,419,CT,2022-10-09,2022,10,9,USA
UZS53620,BA.2,ORF10 protein,38,CT,2022-10-09,2022,10,9,USA
UZS53621,BA.5.10,ORF1ab polyprotein,7093,CT,2022-10-09,2022,10,9,USA
UZS53622,BA.5.10,ORF1a polyprotein,4402,CT,2022-10-09,2022,10,9,USA
UZS53623,BA.5.10,surface glycoprotein,1268,CT,2022-10-09,2022,10,9,USA
UZS53624,BA.5.10,ORF3a protein,275,CT,2022-10-09,2022,10,9,USA
UZS53625,BA.5.10,envelope protein,75,CT,2022-10-09,2022,10,9,USA
UZS53626,BA.5.10,membrane glycoprotein,222,CT,2022-10-09,2022,10,9,USA
UZS53627,BA.5.10,ORF6 protein,61,CT,2022-10-09,2022,10,9,USA
UZS53628,BA.5.10,ORF7a protein,121,CT,2022-10-09,2022,10,9,USA
UZS53629,BA.5.10,ORF7b protein,43,CT,2022-10-09,2022,10,9,USA
UZS53630,BA.5.10,ORF8 protein,121,CT,2022-10-09,2022,10,9,USA
UZS53631,BA.5.10,nucleocapsid phosphoprotein,416,CT,2022-10-09,2022,10,9,USA
UZS53632,BA.5.10,ORF10 protein,38,CT,2022-10-09,2022,10,9,USA
UZS55973,BQ.1.1,ORF1ab polyprotein,7093,CT,2022-10-10,2022,10,10,USA
UZS55974,BQ.1.1,ORF1a polyprotein,4402,CT,2022-10-10,2022,10,10,USA
UZS55975,BQ.1.1,surface glycoprotein,1268,CT,2022-10-10,2022,10,10,USA
UZS55976,BQ.1.1,ORF3a protein,275,CT,2022-10-10,2022,10,10,USA
UZS55977,BQ.1.1,envelope protein,75,CT,2022-10-10,2022,10,10,USA
UZS55978,BQ.1.1,membrane glycoprotein,222,CT,2022-10-10,2022,10,10,USA
UZS55979,BQ.1.1,ORF6 protein,61,CT,2022-10-10,2022,10,10,USA
UZS55980,BQ.1.1,ORF7a protein,121,CT,2022-10-10,2022,10,10,USA
UZS55981,BQ.1.1,ORF7b protein,43,CT,2022-10-10,2022,10,10,USA
UZS55982,BQ.1.1,ORF8 protein,121,CT,2022-10-10,2022,10,10,USA
UZS55983,BQ.1.1,nucleocapsid phosphoprotein,416,CT,2022-10-10,2022,10,10,USA
UZS55984,BQ.1.1,ORF10 protein,38,CT,2022-10-10,2022,10,10,USA
UZQ26054,BU.1,ORF1ab polyprotein,7093,CT,2022-11-05,2022,11,5,USA
UZQ26055,BU.1,ORF1a polyprotein,4402,CT,2022-11-05,2022,11,5,USA
UZQ26056,BU.1,surface glycoprotein,1267,CT,2022-11-05,2022,11,5,USA
UZQ26057,BU.1,ORF3a protein,275,CT,2022-11-05,2022,11,5,USA
UZQ26058,BU.1,envelope protein,75,CT,2022-11-05,2022,11,5,USA
UZQ26059,BU.1,membrane glycoprotein,222,CT,2022-11-05,2022,11,5,USA
UZQ26060,BU.1,ORF6 protein,61,CT,2022-11-05,2022,11,5,USA
UZQ26061,BU.1,ORF7a protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26062,BU.1,ORF7b protein,43,CT,2022-11-05,2022,11,5,USA
UZQ26063,BU.1,ORF8 protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26064,BU.1,nucleocapsid phosphoprotein,416,CT,2022-11-05,2022,11,5,USA
UZQ26065,BU.1,ORF10 protein,38,CT,2022-11-05,2022,11,5,USA
UZQ26114,BF.5,ORF1ab polyprotein,7093,CT,2022-11-05,2022,11,5,USA
UZQ26115,BF.5,ORF1a polyprotein,4402,CT,2022-11-05,2022,11,5,USA
UZQ26116,BF.5,surface glycoprotein,1268,CT,2022-11-05,2022,11,5,USA
UZQ26117,BF.5,ORF3a protein,275,CT,2022-11-05,2022,11,5,USA
UZQ26118,BF.5,envelope protein,75,CT,2022-11-05,2022,11,5,USA
UZQ26119,BF.5,membrane glycoprotein,222,CT,2022-11-05,2022,11,5,USA
UZQ26120,BF.5,ORF6 protein,61,CT,2022-11-05,2022,11,5,USA
UZQ26121,BF.5,ORF7a protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26122,BF.5,ORF7b protein,43,CT,2022-11-05,2022,11,5,USA
UZQ26123,BF.5,ORF8 protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26124,BF.5,nucleocapsid phosphoprotein,416,CT,2022-11-05,2022,11,5,USA
UZQ26125,BF.5,ORF10 protein,38,CT,2022-11-05,2022,11,5,USA
UZQ26174,BF.13,ORF1ab polyprotein,7093,CT,2022-11-05,2022,11,5,USA
UZQ26175,BF.13,ORF1a polyprotein,4402,CT,2022-11-05,2022,11,5,USA
UZQ26176,BF.13,surface glycoprotein,1267,CT,2022-11-05,2022,11,5,USA
UZQ26177,BF.13,ORF3a protein,275,CT,2022-11-05,2022,11,5,USA
UZQ26178,BF.13,envelope protein,75,CT,2022-11-05,2022,11,5,USA
UZQ26179,BF.13,membrane glycoprotein,222,CT,2022-11-05,2022,11,5,USA
UZQ26180,BF.13,ORF6 protein,61,CT,2022-11-05,2022,11,5,USA
UZQ26181,BF.13,ORF7a protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26182,BF.13,ORF7b protein,43,CT,2022-11-05,2022,11,5,USA
UZQ26183,BF.13,ORF8 protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26184,BF.13,nucleocapsid phosphoprotein,416,CT,2022-11-05,2022,11,5,USA
UZQ26185,BF.13,ORF10 protein,38,CT,2022-11-05,2022,11,5,USA
UZQ26399,BF.10,ORF1ab polyprotein,7093,CT,2022-11-05,2022,11,5,USA
UZQ26400,BF.10,ORF1a polyprotein,4402,CT,2022-11-05,2022,11,5,USA
UZQ26401,BF.10,surface glycoprotein,1268,CT,2022-11-05,2022,11,5,USA
UZQ26402,BF.10,ORF3a protein,275,CT,2022-11-05,2022,11,5,USA
UZQ26403,BF.10,envelope protein,75,CT,2022-11-05,2022,11,5,USA
UZQ26404,BF.10,membrane glycoprotein,222,CT,2022-11-05,2022,11,5,USA
UZQ26405,BF.10,ORF6 protein,61,CT,2022-11-05,2022,11,5,USA
UZQ26406,BF.10,ORF7a protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26407,BF.10,ORF7b protein,43,CT,2022-11-05,2022,11,5,USA
UZQ26408,BF.10,ORF8 protein,121,CT,2022-11-05,2022,11,5,USA
UZQ26409,BF.10,nucleocapsid phosphoprotein,416,CT,2022-11-05,2022,11,5,USA
UZQ26410,BF.10,ORF10 protein,38,CT,2022-11-05,2022,11,5,USA
UZP50038,BQ.1.6,ORF1ab polyprotein,7093,CT,2022-11-04,2022,11,4,USA
UZP50039,BQ.1.6,ORF1a polyprotein,4402,CT,2022-11-04,2022,11,4,USA
UZP50040,BQ.1.6,surface glycoprotein,1268,CT,2022-11-04,2022,11,4,USA
UZP50041,BQ.1.6,ORF3a protein,275,CT,2022-11-04,2022,11,4,USA
UZP50042,BQ.1.6,envelope protein,75,CT,2022-11-04,2022,11,4,USA
UZP50043,BQ.1.6,membrane glycoprotein,222,CT,2022-11-04,2022,11,4,USA
UZP50044,BQ.1.6,ORF6 protein,61,CT,2022-11-04,2022,11,4,USA
UZP50045,BQ.1.6,ORF7a protein,121,CT,2022-11-04,2022,11,4,USA
UZP50046,BQ.1.6,ORF7b protein,43,CT,2022-11-04,2022,11,4,USA
UZP50047,BQ.1.6,ORF8 protein,121,CT,2022-11-04,2022,11,4,USA
UZP50048,BQ.1.6,nucleocapsid phosphoprotein,416,CT,2022-11-04,2022,11,4,USA
UZP50049,BQ.1.6,ORF10 protein,38,CT,2022-11-04,2022,11,4,USA
UZM55066,BF.7.4.1,ORF1ab polyprotein,7093,CT,2022-10-30,2022,10,30,USA
UZM55067,BF.7.4.1,ORF1a polyprotein,4402,CT,2022-10-30,2022,10,30,USA
UZM55068,BF.7.4.1,surface glycoprotein,1268,CT,2022-10-30,2022,10,30,USA
UZM55069,BF.7.4.1,ORF3a protein,275,CT,2022-10-30,2022,10,30,USA
UZM55070,BF.7.4.1,envelope protein,75,CT,2022-10-30,2022,10,30,USA
UZM55071,BF.7.4.1,membrane glycoprotein,222,CT,2022-10-30,2022,10,30,USA
UZM55072,BF.7.4.1,ORF6 protein,61,CT,2022-10-30,2022,10,30,USA
UZM55073,BF.7.4.1,ORF7a protein,121,CT,2022-10-30,2022,10,30,USA
UZM55074,BF.7.4.1,ORF7b protein,43,CT,2022-10-30,2022,10,30,USA
UZM55075,BF.7.4.1,ORF8 protein,121,CT,2022-10-30,2022,10,30,USA
UZM55076,BF.7.4.1,nucleocapsid phosphoprotein,416,CT,2022-10-30,2022,10,30,USA
UZM55077,BF.7.4.1,ORF10 protein,38,CT,2022-10-30,2022,10,30,USA
UZM55207,BF.25,ORF1ab polyprotein,7093,CT,2022-10-30,2022,10,30,USA
UZM55208,BF.25,ORF1a polyprotein,4402,CT,2022-10-30,2022,10,30,USA
UZM55209,BF.25,surface glycoprotein,1268,CT,2022-10-30,2022,10,30,USA
UZM55210,BF.25,ORF3a protein,275,CT,2022-10-30,2022,10,30,USA
UZM55211,BF.25,envelope protein,75,CT,2022-10-30,2022,10,30,USA
UZM55212,BF.25,membrane glycoprotein,222,CT,2022-10-30,2022,10,30,USA
UZM55213,BF.25,ORF6 protein,61,CT,2022-10-30,2022,10,30,USA
UZM55214,BF.25,ORF7a protein,121,CT,2022-10-30,2022,10,30,USA
UZM55215,BF.25,ORF7b protein,43,CT,2022-10-30,2022,10,30,USA
UZM55216,BF.25,ORF8 protein,121,CT,2022-10-30,2022,10,30,USA
UZM55217,BF.25,nucleocapsid phosphoprotein,416,CT,2022-10-30,2022,10,30,USA
UZM55218,BF.25,ORF10 protein,38,CT,2022-10-30,2022,10,30,USA
UZM55337,BQ.1.6,ORF1ab polyprotein,7093,CT,2022-10-30,2022,10,30,USA
UZM55338,BQ.1.6,ORF1a polyprotein,4402,CT,2022-10-30,2022,10,30,USA
UZM55339,BQ.1.6,surface glycoprotein,1268,CT,2022-10-30,2022,10,30,USA
UZM55340,BQ.1.6,ORF3a protein,275,CT,2022-10-30,2022,10,30,USA
UZM55341,BQ.1.6,envelope protein,75,CT,2022-10-30,2022,10,30,USA
UZM55342,BQ.1.6,membrane glycoprotein,222,CT,2022-10-30,2022,10,30,USA
UZM55343,BQ.1.6,ORF6 protein,61,CT,2022-10-30,2022,10,30,USA
UZM55344,BQ.1.6,ORF7a protein,121,CT,2022-10-30,2022,10,30,USA
UZM55345,BQ.1.6,ORF7b protein,43,CT,2022-10-30,2022,10,30,USA
UZM55346,BQ.1.6,ORF8 protein,121,CT,2022-10-30,2022,10,30,USA
UZM55347,BQ.1.6,nucleocapsid phosphoprotein,416,CT,2022-10-30,2022,10,30,USA
UZM55348,BQ.1.6,ORF10 protein,38,CT,2022-10-30,2022,10,30,USA
UZM55811,BQ.1.1.5,ORF1ab polyprotein,7093,CT,2022-10-31,2022,10,31,USA
UZM55812,BQ.1.1.5,ORF1a polyprotein,4402,CT,2022-10-31,2022,10,31,USA
UZM55813,BQ.1.1.5,surface glycoprotein,1268,CT,2022-10-31,2022,10,31,USA
UZM55814,BQ.1.1.5,ORF3a protein,275,CT,2022-10-31,2022,10,31,USA
UZM55815,BQ.1.1.5,envelope protein,75,CT,2022-10-31,2022,10,31,USA
UZM55816,BQ.1.1.5,membrane glycoprotein,222,CT,2022-10-31,2022,10,31,USA
UZM55817,BQ.1.1.5,ORF6 protein,61,CT,2022-10-31,2022,10,31,USA
UZM55818,BQ.1.1.5,ORF7a protein,121,CT,2022-10-31,2022,10,31,USA
UZM55819,BQ.1.1.5,ORF7b protein,43,CT,2022-10-31,2022,10,31,USA
UZM55820,BQ.1.1.5,ORF8 protein,121,CT,2022-10-31,2022,10,31,USA
UZM55821,BQ.1.1.5,nucleocapsid phosphoprotein,416,CT,2022-10-31,2022,10,31,USA
UZM55822,BQ.1.1.5,ORF10 protein,38,CT,2022-10-31,2022,10,31,USA
UZM65926,BE.4.1,ORF1ab polyprotein,7093,CT,2022-11-03,2022,11,3,USA
UZM65927,BE.4.1,ORF1a polyprotein,4402,CT,2022-11-03,2022,11,3,USA
UZM65928,BE.4.1,surface glycoprotein,1268,CT,2022-11-03,2022,11,3,USA
UZM65929,BE.4.1,ORF3a protein,275,CT,2022-11-03,2022,11,3,USA
UZM65930,BE.4.1,envelope protein,75,CT,2022-11-03,2022,11,3,USA
UZM65931,BE.4.1,membrane glycoprotein,222,CT,2022-11-03,2022,11,3,USA
UZM65932,BE.4.1,ORF6 protein,61,CT,2022-11-03,2022,11,3,USA
UZM65933,BE.4.1,ORF7a protein,121,CT,2022-11-03,2022,11,3,USA
UZM65934,BE.4.1,ORF7b protein,43,CT,2022-11-03,2022,11,3,USA
UZM65935,BE.4.1,ORF8 protein,121,CT,2022-11-03,2022,11,3,USA
UZM65936,BE.4.1,nucleocapsid phosphoprotein,416,CT,2022-11-03,2022,11,3,USA
UZM65937,BE.4.1,ORF10 protein,38,CT,2022-11-03,2022,11,3,USA
UZH57005,EF.1.1,ORF1ab polyprotein,7093,CT,2022-10-20,2022,10,20,USA
UZH57006,EF.1.1,ORF1a polyprotein,4402,CT,2022-10-20,2022,10,20,USA
UZH57007,EF.1.1,surface glycoprotein,1267,CT,2022-10-20,2022,10,20,USA
UZH57008,EF.1.1,ORF3a protein,275,CT,2022-10-20,2022,10,20,USA
UZH57009,EF.1.1,envelope protein,75,CT,2022-10-20,2022,10,20,USA
UZH57010,EF.1.1,membrane glycoprotein,222,CT,2022-10-20,2022,10,20,USA
UZH57011,EF.1.1,ORF6 protein,61,CT,2022-10-20,2022,10,20,USA
UZH57012,EF.1.1,ORF7a protein,121,CT,2022-10-20,2022,10,20,USA
UZH57013,EF.1.1,ORF7b protein,43,CT,2022-10-20,2022,10,20,USA
UZH57014,EF.1.1,ORF8 protein,121,CT,2022-10-20,2022,10,20,USA
UZH57015,EF.1.1,nucleocapsid phosphoprotein,416,CT,2022-10-20,2022,10,20,USA
UZH57016,EF.1.1,ORF10 protein,38,CT,2022-10-20,2022,10,20,USA
UZG29070,BQ.1,ORF1ab polyprotein,7093,CT,2022-10-22,2022,10,22,USA
UZG29071,BQ.1,ORF1a polyprotein,4402,CT,2022-10-22,2022,10,22,USA
UZG29072,BQ.1,surface glycoprotein,1268,CT,2022-10-22,2022,10,22,USA
UZG29073,BQ.1,ORF3a protein,275,CT,2022-10-22,2022,10,22,USA
UZG29074,BQ.1,envelope protein,75,CT,2022-10-22,2022,10,22,USA
UZG29075,BQ.1,membrane glycoprotein,222,CT,2022-10-22,2022,10,22,USA
UZG29076,BQ.1,ORF6 protein,61,CT,2022-10-22,2022,10,22,USA
UZG29077,BQ.1,ORF7a protein,121,CT,2022-10-22,2022,10,22,USA
UZG29078,BQ.1,ORF7b protein,43,CT,2022-10-22,2022,10,22,USA
UZG29079,BQ.1,ORF8 protein,121,CT,2022-10-22,2022,10,22,USA
UZG29080,BQ.1,nucleocapsid phosphoprotein,416,CT,2022-10-22,2022,10,22,USA
UZG29081,BQ.1,ORF10 protein,38,CT,2022-10-22,2022,10,22,USA
UZG29589,BA.5.2.26,ORF1ab polyprotein,7093,CT,2022-10-23,2022,10,23,USA
UZG29590,BA.5.2.26,ORF1a polyprotein,4402,CT,2022-10-23,2022,10,23,USA
