Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
UZM55677,BQ.1,ORF7b protein,43,UT,2022-10-31,2022,10,31,USA
UZM55678,BQ.1,ORF8 protein,121,UT,2022-10-31,2022,10,31,USA
UZM55679,BQ.1,nucleocapsid phosphoprotein,416,UT,2022-10-31,2022,10,31,USA
UZM55680,BQ.1,ORF10 protein,38,UT,2022-10-31,2022,10,31,USA
UZM65658,BA.2.75.5,ORF1ab polyprotein,7093,UT,2022-11-03,2022,11,3,USA
UZM65659,BA.2.75.5,ORF1a polyprotein,4402,UT,2022-11-03,2022,11,3,USA
UZM65660,BA.2.75.5,surface glycoprotein,1270,UT,2022-11-03,2022,11,3,USA
UZM65661,BA.2.75.5,ORF3a protein,275,UT,2022-11-03,2022,11,3,USA
UZM65662,BA.2.75.5,envelope protein,75,UT,2022-11-03,2022,11,3,USA
UZM65663,BA.2.75.5,membrane glycoprotein,222,UT,2022-11-03,2022,11,3,USA
UZM65664,BA.2.75.5,ORF6 protein,61,UT,2022-11-03,2022,11,3,USA
UZM65665,BA.2.75.5,ORF7a protein,121,UT,2022-11-03,2022,11,3,USA
UZM65666,BA.2.75.5,ORF7b protein,43,UT,2022-11-03,2022,11,3,USA
UZM65667,BA.2.75.5,ORF8 protein,121,UT,2022-11-03,2022,11,3,USA
UZM65668,BA.2.75.5,nucleocapsid phosphoprotein,416,UT,2022-11-03,2022,11,3,USA
UZM65669,BA.2.75.5,ORF10 protein,38,UT,2022-11-03,2022,11,3,USA
UZJ93603,BN.1.5,ORF1ab polyprotein,7093,UT,2022-10-26,2022,10,26,USA
UZJ93604,BN.1.5,ORF1a polyprotein,4402,UT,2022-10-26,2022,10,26,USA
UZJ93605,BN.1.5,surface glycoprotein,1270,UT,2022-10-26,2022,10,26,USA
UZJ93606,BN.1.5,ORF3a protein,275,UT,2022-10-26,2022,10,26,USA
UZJ93607,BN.1.5,envelope protein,75,UT,2022-10-26,2022,10,26,USA
UZJ93608,BN.1.5,membrane glycoprotein,222,UT,2022-10-26,2022,10,26,USA
UZJ93609,BN.1.5,ORF6 protein,61,UT,2022-10-26,2022,10,26,USA
UZJ93610,BN.1.5,ORF7a protein,121,UT,2022-10-26,2022,10,26,USA
UZJ93611,BN.1.5,ORF7b protein,43,UT,2022-10-26,2022,10,26,USA
UZJ93612,BN.1.5,ORF8 protein,121,UT,2022-10-26,2022,10,26,USA
UZJ93613,BN.1.5,nucleocapsid phosphoprotein,416,UT,2022-10-26,2022,10,26,USA
UZJ93614,BN.1.5,ORF10 protein,38,UT,2022-10-26,2022,10,26,USA
UZJ95503,BA.5.2.19,ORF1ab polyprotein,7090,UT,2022-10-26,2022,10,26,USA
UZJ95504,BA.5.2.19,ORF1a polyprotein,4399,UT,2022-10-26,2022,10,26,USA
UZJ95505,BA.5.2.19,surface glycoprotein,1268,UT,2022-10-26,2022,10,26,USA
UZJ95506,BA.5.2.19,ORF3a protein,275,UT,2022-10-26,2022,10,26,USA
UZJ95507,BA.5.2.19,envelope protein,75,UT,2022-10-26,2022,10,26,USA
UZJ95508,BA.5.2.19,membrane glycoprotein,222,UT,2022-10-26,2022,10,26,USA
UZJ95509,BA.5.2.19,ORF6 protein,61,UT,2022-10-26,2022,10,26,USA
UZJ95510,BA.5.2.19,ORF7a protein,121,UT,2022-10-26,2022,10,26,USA
UZJ95511,BA.5.2.19,ORF7b protein,43,UT,2022-10-26,2022,10,26,USA
UZJ95512,BA.5.2.19,ORF8 protein,121,UT,2022-10-26,2022,10,26,USA
UZJ95513,BA.5.2.19,nucleocapsid phosphoprotein,416,UT,2022-10-26,2022,10,26,USA
UZJ95514,BA.5.2.19,ORF10 protein,38,UT,2022-10-26,2022,10,26,USA
UZK11022,BA.5.5,ORF1ab polyprotein,7092,UT,2022-10-28,2022,10,28,USA
UZK11023,BA.5.5,ORF1a polyprotein,4401,UT,2022-10-28,2022,10,28,USA
UZK11024,BA.5.5,surface glycoprotein,1268,UT,2022-10-28,2022,10,28,USA
UZK11025,BA.5.5,ORF3a protein,275,UT,2022-10-28,2022,10,28,USA
UZK11026,BA.5.5,envelope protein,75,UT,2022-10-28,2022,10,28,USA
UZK11027,BA.5.5,membrane glycoprotein,222,UT,2022-10-28,2022,10,28,USA
UZK11028,BA.5.5,ORF6 protein,61,UT,2022-10-28,2022,10,28,USA
UZK11029,BA.5.5,ORF7a protein,121,UT,2022-10-28,2022,10,28,USA
UZK11030,BA.5.5,ORF7b protein,43,UT,2022-10-28,2022,10,28,USA
UZK11031,BA.5.5,ORF8 protein,121,UT,2022-10-28,2022,10,28,USA
UZK11032,BA.5.5,nucleocapsid phosphoprotein,416,UT,2022-10-28,2022,10,28,USA
UZK11033,BA.5.5,ORF10 protein,38,UT,2022-10-28,2022,10,28,USA
UZK11333,BQ.1.1.7,ORF1ab polyprotein,7093,UT,2022-10-28,2022,10,28,USA
UZK11334,BQ.1.1.7,ORF1a polyprotein,4402,UT,2022-10-28,2022,10,28,USA
UZK11335,BQ.1.1.7,surface glycoprotein,1268,UT,2022-10-28,2022,10,28,USA
UZK11336,BQ.1.1.7,ORF3a protein,275,UT,2022-10-28,2022,10,28,USA
UZK11337,BQ.1.1.7,envelope protein,75,UT,2022-10-28,2022,10,28,USA
UZK11338,BQ.1.1.7,membrane glycoprotein,222,UT,2022-10-28,2022,10,28,USA
UZK11339,BQ.1.1.7,ORF6 protein,61,UT,2022-10-28,2022,10,28,USA
UZK11340,BQ.1.1.7,ORF7a protein,121,UT,2022-10-28,2022,10,28,USA
UZK11341,BQ.1.1.7,ORF7b protein,43,UT,2022-10-28,2022,10,28,USA
UZK11342,BQ.1.1.7,ORF8 protein,121,UT,2022-10-28,2022,10,28,USA
UZK11343,BQ.1.1.7,nucleocapsid phosphoprotein,416,UT,2022-10-28,2022,10,28,USA
UZK11344,BQ.1.1.7,ORF10 protein,38,UT,2022-10-28,2022,10,28,USA
UZK11475,BQ.1.1.28,ORF1ab polyprotein,7093,UT,2022-10-28,2022,10,28,USA
UZK11476,BQ.1.1.28,ORF1a polyprotein,4402,UT,2022-10-28,2022,10,28,USA
UZK11477,BQ.1.1.28,surface glycoprotein,1268,UT,2022-10-28,2022,10,28,USA
UZK11478,BQ.1.1.28,ORF3a protein,275,UT,2022-10-28,2022,10,28,USA
UZK11479,BQ.1.1.28,envelope protein,75,UT,2022-10-28,2022,10,28,USA
UZK11480,BQ.1.1.28,membrane glycoprotein,222,UT,2022-10-28,2022,10,28,USA
UZK11481,BQ.1.1.28,ORF6 protein,61,UT,2022-10-28,2022,10,28,USA
UZK11482,BQ.1.1.28,ORF7a protein,121,UT,2022-10-28,2022,10,28,USA
UZK11483,BQ.1.1.28,ORF7b protein,43,UT,2022-10-28,2022,10,28,USA
UZK11484,BQ.1.1.28,ORF8 protein,121,UT,2022-10-28,2022,10,28,USA
UZK11485,BQ.1.1.28,nucleocapsid phosphoprotein,416,UT,2022-10-28,2022,10,28,USA
UZK11486,BQ.1.1.28,ORF10 protein,38,UT,2022-10-28,2022,10,28,USA
UZI09202,BA.5.2.20,ORF1ab polyprotein,7093,UT,2022-10-27,2022,10,27,USA
UZI09203,BA.5.2.20,ORF1a polyprotein,4402,UT,2022-10-27,2022,10,27,USA
UZI09204,BA.5.2.20,surface glycoprotein,1268,UT,2022-10-27,2022,10,27,USA
UZI09205,BA.5.2.20,ORF3a protein,275,UT,2022-10-27,2022,10,27,USA
UZI09206,BA.5.2.20,envelope protein,75,UT,2022-10-27,2022,10,27,USA
UZI09207,BA.5.2.20,membrane glycoprotein,222,UT,2022-10-27,2022,10,27,USA
UZI09208,BA.5.2.20,ORF6 protein,61,UT,2022-10-27,2022,10,27,USA
UZI09209,BA.5.2.20,ORF7a protein,121,UT,2022-10-27,2022,10,27,USA
UZI09210,BA.5.2.20,ORF7b protein,43,UT,2022-10-27,2022,10,27,USA
UZI09211,BA.5.2.20,ORF8 protein,121,UT,2022-10-27,2022,10,27,USA
UZI09212,BA.5.2.20,nucleocapsid phosphoprotein,416,UT,2022-10-27,2022,10,27,USA
UZI09213,BA.5.2.20,ORF10 protein,38,UT,2022-10-27,2022,10,27,USA
UZG06785,BA.2.3.20,ORF1ab polyprotein,7093,UT,2022-10-24,2022,10,24,USA
UZG06786,BA.2.3.20,ORF1a polyprotein,4402,UT,2022-10-24,2022,10,24,USA
UZG06787,BA.2.3.20,surface glycoprotein,1270,UT,2022-10-24,2022,10,24,USA
UZG06788,BA.2.3.20,ORF3a protein,275,UT,2022-10-24,2022,10,24,USA
UZG06789,BA.2.3.20,envelope protein,75,UT,2022-10-24,2022,10,24,USA
UZG06790,BA.2.3.20,membrane glycoprotein,222,UT,2022-10-24,2022,10,24,USA
UZG06791,BA.2.3.20,ORF6 protein,61,UT,2022-10-24,2022,10,24,USA
UZG06792,BA.2.3.20,ORF7a protein,121,UT,2022-10-24,2022,10,24,USA
UZG06793,BA.2.3.20,ORF7b protein,43,UT,2022-10-24,2022,10,24,USA
UZG06794,BA.2.3.20,ORF8 protein,121,UT,2022-10-24,2022,10,24,USA
UZG06795,BA.2.3.20,nucleocapsid phosphoprotein,416,UT,2022-10-24,2022,10,24,USA
UZG06796,BA.2.3.20,ORF10 protein,38,UT,2022-10-24,2022,10,24,USA
UZG28087,BA.5.1.10,ORF1ab polyprotein,7093,UT,2022-10-17,2022,10,17,USA
UZG28088,BA.5.1.10,ORF1a polyprotein,4402,UT,2022-10-17,2022,10,17,USA
UZG28089,BA.5.1.10,surface glycoprotein,1268,UT,2022-10-17,2022,10,17,USA
UZG28090,BA.5.1.10,ORF3a protein,275,UT,2022-10-17,2022,10,17,USA
UZG28091,BA.5.1.10,envelope protein,75,UT,2022-10-17,2022,10,17,USA
UZG28092,BA.5.1.10,membrane glycoprotein,222,UT,2022-10-17,2022,10,17,USA
UZG28093,BA.5.1.10,ORF6 protein,61,UT,2022-10-17,2022,10,17,USA
UZG28094,BA.5.1.10,ORF7a protein,121,UT,2022-10-17,2022,10,17,USA
UZG28095,BA.5.1.10,ORF7b protein,43,UT,2022-10-17,2022,10,17,USA
UZG28096,BA.5.1.10,ORF8 protein,121,UT,2022-10-17,2022,10,17,USA
UZG28097,BA.5.1.10,nucleocapsid phosphoprotein,416,UT,2022-10-17,2022,10,17,USA
UZG28098,BA.5.1.10,ORF10 protein,38,UT,2022-10-17,2022,10,17,USA
UZG28928,BF.7.23,ORF1ab polyprotein,7093,UT,2022-10-21,2022,10,21,USA
UZG28929,BF.7.23,ORF1a polyprotein,4402,UT,2022-10-21,2022,10,21,USA
UZG28930,BF.7.23,surface glycoprotein,1268,UT,2022-10-21,2022,10,21,USA
UZG28931,BF.7.23,ORF3a protein,275,UT,2022-10-21,2022,10,21,USA
UZG28932,BF.7.23,envelope protein,75,UT,2022-10-21,2022,10,21,USA
UZG28933,BF.7.23,membrane glycoprotein,222,UT,2022-10-21,2022,10,21,USA
UZG28934,BF.7.23,ORF6 protein,61,UT,2022-10-21,2022,10,21,USA
UZG28935,BF.7.23,ORF7a protein,121,UT,2022-10-21,2022,10,21,USA
UZG28936,BF.7.23,ORF7b protein,43,UT,2022-10-21,2022,10,21,USA
UZG28937,BF.7.23,ORF8 protein,121,UT,2022-10-21,2022,10,21,USA
UZG28938,BF.7.23,nucleocapsid phosphoprotein,416,UT,2022-10-21,2022,10,21,USA
UZG28939,BF.7.23,ORF10 protein,38,UT,2022-10-21,2022,10,21,USA
UZC65991,BA.2.75.5,ORF1ab polyprotein,7093,UT,2022-10-17,2022,10,17,USA
UZC65992,BA.2.75.5,ORF1a polyprotein,4402,UT,2022-10-17,2022,10,17,USA
UZC65993,BA.2.75.5,surface glycoprotein,1270,UT,2022-10-17,2022,10,17,USA
UZC65994,BA.2.75.5,ORF3a protein,275,UT,2022-10-17,2022,10,17,USA
UZC65995,BA.2.75.5,envelope protein,75,UT,2022-10-17,2022,10,17,USA
UZC65996,BA.2.75.5,membrane glycoprotein,222,UT,2022-10-17,2022,10,17,USA
UZC65997,BA.2.75.5,ORF6 protein,61,UT,2022-10-17,2022,10,17,USA
UZC65998,BA.2.75.5,ORF7a protein,121,UT,2022-10-17,2022,10,17,USA
UZC65999,BA.2.75.5,ORF7b protein,43,UT,2022-10-17,2022,10,17,USA
UZC66000,BA.2.75.5,ORF8 protein,121,UT,2022-10-17,2022,10,17,USA
UZC66001,BA.2.75.5,nucleocapsid phosphoprotein,416,UT,2022-10-17,2022,10,17,USA
UZC66002,BA.2.75.5,ORF10 protein,38,UT,2022-10-17,2022,10,17,USA
UZC66825,BA.5.1.3,ORF1ab polyprotein,7093,UT,2022-10-17,2022,10,17,USA
UZC66826,BA.5.1.3,ORF1a polyprotein,4402,UT,2022-10-17,2022,10,17,USA
UZC66827,BA.5.1.3,surface glycoprotein,1268,UT,2022-10-17,2022,10,17,USA
UZC66828,BA.5.1.3,ORF3a protein,275,UT,2022-10-17,2022,10,17,USA
UZC66829,BA.5.1.3,envelope protein,75,UT,2022-10-17,2022,10,17,USA
UZC66830,BA.5.1.3,membrane glycoprotein,222,UT,2022-10-17,2022,10,17,USA
UZC66831,BA.5.1.3,ORF6 protein,61,UT,2022-10-17,2022,10,17,USA
UZC66832,BA.5.1.3,ORF7a protein,121,UT,2022-10-17,2022,10,17,USA
UZC66833,BA.5.1.3,ORF7b protein,43,UT,2022-10-17,2022,10,17,USA
UZC66834,BA.5.1.3,ORF8 protein,121,UT,2022-10-17,2022,10,17,USA
UZC66835,BA.5.1.3,nucleocapsid phosphoprotein,416,UT,2022-10-17,2022,10,17,USA
UZC66836,BA.5.1.3,ORF10 protein,38,UT,2022-10-17,2022,10,17,USA
UZC67316,BA.5.2.13,ORF1ab polyprotein,7093,UT,2022-10-17,2022,10,17,USA
UZC67317,BA.5.2.13,ORF1a polyprotein,4402,UT,2022-10-17,2022,10,17,USA
UZC67318,BA.5.2.13,surface glycoprotein,1268,UT,2022-10-17,2022,10,17,USA
UZC67319,BA.5.2.13,ORF3a protein,275,UT,2022-10-17,2022,10,17,USA
UZC67320,BA.5.2.13,envelope protein,75,UT,2022-10-17,2022,10,17,USA
UZC67321,BA.5.2.13,membrane glycoprotein,222,UT,2022-10-17,2022,10,17,USA
UZC67322,BA.5.2.13,ORF6 protein,61,UT,2022-10-17,2022,10,17,USA
UZC67323,BA.5.2.13,ORF7a protein,121,UT,2022-10-17,2022,10,17,USA
UZC67324,BA.5.2.13,ORF7b protein,43,UT,2022-10-17,2022,10,17,USA
UZC67325,BA.5.2.13,ORF8 protein,121,UT,2022-10-17,2022,10,17,USA
UZC67326,BA.5.2.13,nucleocapsid phosphoprotein,416,UT,2022-10-17,2022,10,17,USA
UZC67327,BA.5.2.13,ORF10 protein,38,UT,2022-10-17,2022,10,17,USA
UZC67843,BA.5.1.1,ORF1ab polyprotein,7093,UT,2022-10-17,2022,10,17,USA
UZC67844,BA.5.1.1,ORF1a polyprotein,4402,UT,2022-10-17,2022,10,17,USA
UZC67845,BA.5.1.1,surface glycoprotein,1268,UT,2022-10-17,2022,10,17,USA
UZC67846,BA.5.1.1,ORF3a protein,275,UT,2022-10-17,2022,10,17,USA
UZC67847,BA.5.1.1,envelope protein,75,UT,2022-10-17,2022,10,17,USA
UZC67848,BA.5.1.1,membrane glycoprotein,222,UT,2022-10-17,2022,10,17,USA
UZC67849,BA.5.1.1,ORF6 protein,61,UT,2022-10-17,2022,10,17,USA
UZC67850,BA.5.1.1,ORF7a protein,121,UT,2022-10-17,2022,10,17,USA
UZC67851,BA.5.1.1,ORF7b protein,43,UT,2022-10-17,2022,10,17,USA
UZC67852,BA.5.1.1,ORF8 protein,121,UT,2022-10-17,2022,10,17,USA
UZC67853,BA.5.1.1,nucleocapsid phosphoprotein,416,UT,2022-10-17,2022,10,17,USA
UZC67854,BA.5.1.1,ORF10 protein,38,UT,2022-10-17,2022,10,17,USA
UZC71782,BE.1.1.1,ORF1ab polyprotein,7093,UT,2022-10-19,2022,10,19,USA
UZC71783,BE.1.1.1,ORF1a polyprotein,4402,UT,2022-10-19,2022,10,19,USA
UZC71784,BE.1.1.1,surface glycoprotein,1268,UT,2022-10-19,2022,10,19,USA
UZC71785,BE.1.1.1,ORF3a protein,275,UT,2022-10-19,2022,10,19,USA
UZC71786,BE.1.1.1,envelope protein,75,UT,2022-10-19,2022,10,19,USA
UZC71787,BE.1.1.1,membrane glycoprotein,222,UT,2022-10-19,2022,10,19,USA
UZC71788,BE.1.1.1,ORF6 protein,61,UT,2022-10-19,2022,10,19,USA
UZC71789,BE.1.1.1,ORF7a protein,121,UT,2022-10-19,2022,10,19,USA
UZC71790,BE.1.1.1,ORF7b protein,43,UT,2022-10-19,2022,10,19,USA
UZC71791,BE.1.1.1,ORF8 protein,121,UT,2022-10-19,2022,10,19,USA
UZC71792,BE.1.1.1,nucleocapsid phosphoprotein,416,UT,2022-10-19,2022,10,19,USA
UZC71793,BE.1.1.1,ORF10 protein,38,UT,2022-10-19,2022,10,19,USA
UYS58470,BQ.1.1.29,ORF1ab polyprotein,7093,UT,2022-10-11,2022,10,11,USA
UYS58471,BQ.1.1.29,ORF1a polyprotein,4402,UT,2022-10-11,2022,10,11,USA
UYS58472,BQ.1.1.29,surface glycoprotein,1268,UT,2022-10-11,2022,10,11,USA
UYS58473,BQ.1.1.29,ORF3a protein,275,UT,2022-10-11,2022,10,11,USA
UYS58474,BQ.1.1.29,envelope protein,75,UT,2022-10-11,2022,10,11,USA
UYS58475,BQ.1.1.29,membrane glycoprotein,222,UT,2022-10-11,2022,10,11,USA
UYS58476,BQ.1.1.29,ORF6 protein,61,UT,2022-10-11,2022,10,11,USA
UYS58477,BQ.1.1.29,ORF7a protein,121,UT,2022-10-11,2022,10,11,USA
UYS58478,BQ.1.1.29,ORF7b protein,43,UT,2022-10-11,2022,10,11,USA
UYS58479,BQ.1.1.29,ORF8 protein,121,UT,2022-10-11,2022,10,11,USA
UYS58480,BQ.1.1.29,nucleocapsid phosphoprotein,416,UT,2022-10-11,2022,10,11,USA
UYS58481,BQ.1.1.29,ORF10 protein,38,UT,2022-10-11,2022,10,11,USA
UYS63722,DL.1,ORF1ab polyprotein,7093,UT,2022-10-13,2022,10,13,USA
UYS63723,DL.1,ORF1a polyprotein,4402,UT,2022-10-13,2022,10,13,USA
UYS63724,DL.1,surface glycoprotein,1268,UT,2022-10-13,2022,10,13,USA
UYS63725,DL.1,ORF3a protein,275,UT,2022-10-13,2022,10,13,USA
UYS63726,DL.1,envelope protein,75,UT,2022-10-13,2022,10,13,USA
UYS63727,DL.1,membrane glycoprotein,222,UT,2022-10-13,2022,10,13,USA
UYS63728,DL.1,ORF6 protein,61,UT,2022-10-13,2022,10,13,USA
UYS63729,DL.1,ORF7a protein,121,UT,2022-10-13,2022,10,13,USA
UYS63730,DL.1,ORF7b protein,43,UT,2022-10-13,2022,10,13,USA
UYS63731,DL.1,ORF8 protein,121,UT,2022-10-13,2022,10,13,USA
UYS63732,DL.1,nucleocapsid phosphoprotein,416,UT,2022-10-13,2022,10,13,USA
UYS63733,DL.1,ORF10 protein,38,UT,2022-10-13,2022,10,13,USA
UYS75148,BA.5.2.6,ORF1ab polyprotein,7093,UT,2022-10-15,2022,10,15,USA
UYS75149,BA.5.2.6,ORF1a polyprotein,4402,UT,2022-10-15,2022,10,15,USA
UYS75150,BA.5.2.6,surface glycoprotein,1268,UT,2022-10-15,2022,10,15,USA
UYS75151,BA.5.2.6,ORF3a protein,275,UT,2022-10-15,2022,10,15,USA
UYS75152,BA.5.2.6,envelope protein,75,UT,2022-10-15,2022,10,15,USA
UYS75153,BA.5.2.6,membrane glycoprotein,222,UT,2022-10-15,2022,10,15,USA
UYS75154,BA.5.2.6,ORF6 protein,61,UT,2022-10-15,2022,10,15,USA
UYS75155,BA.5.2.6,ORF7a protein,121,UT,2022-10-15,2022,10,15,USA
UYS75156,BA.5.2.6,ORF7b protein,43,UT,2022-10-15,2022,10,15,USA
UYS75157,BA.5.2.6,ORF8 protein,121,UT,2022-10-15,2022,10,15,USA
UYS75158,BA.5.2.6,nucleocapsid phosphoprotein,416,UT,2022-10-15,2022,10,15,USA
UYS75159,BA.5.2.6,ORF10 protein,38,UT,2022-10-15,2022,10,15,USA
UYR53084,BA.5.2,ORF1ab polyprotein,7091,UT,2022-08-13,2022,8,13,USA
UYR53085,BA.5.2,ORF1a polyprotein,4400,UT,2022-08-13,2022,8,13,USA
UYR53086,BA.5.2,surface glycoprotein,1268,UT,2022-08-13,2022,8,13,USA
UYR53087,BA.5.2,ORF3a protein,275,UT,2022-08-13,2022,8,13,USA
UYR53088,BA.5.2,envelope protein,75,UT,2022-08-13,2022,8,13,USA
UYR53089,BA.5.2,membrane glycoprotein,222,UT,2022-08-13,2022,8,13,USA
UYR53090,BA.5.2,ORF6 protein,61,UT,2022-08-13,2022,8,13,USA
UYR53091,BA.5.2,ORF7a protein,121,UT,2022-08-13,2022,8,13,USA
UYR53092,BA.5.2,ORF7b protein,43,UT,2022-08-13,2022,8,13,USA
UYR53093,BA.5.2,ORF8 protein,121,UT,2022-08-13,2022,8,13,USA
UYR53094,BA.5.2,nucleocapsid phosphoprotein,416,UT,2022-08-13,2022,8,13,USA
UYR53095,BA.5.2,ORF10 protein,38,UT,2022-08-13,2022,8,13,USA
UYR53108,BA.4.1,ORF1ab polyprotein,7090,UT,2022-08-13,2022,8,13,USA
UYR53109,BA.4.1,ORF1a polyprotein,4399,UT,2022-08-13,2022,8,13,USA
UYR53110,BA.4.1,surface glycoprotein,1268,UT,2022-08-13,2022,8,13,USA
UYR53111,BA.4.1,ORF3a protein,275,UT,2022-08-13,2022,8,13,USA
UYR53112,BA.4.1,envelope protein,75,UT,2022-08-13,2022,8,13,USA
UYR53113,BA.4.1,membrane glycoprotein,222,UT,2022-08-13,2022,8,13,USA
UYR53114,BA.4.1,ORF6 protein,61,UT,2022-08-13,2022,8,13,USA
UYR53115,BA.4.1,ORF7a protein,121,UT,2022-08-13,2022,8,13,USA
UYR53116,BA.4.1,ORF7b protein,43,UT,2022-08-13,2022,8,13,USA
UYR53117,BA.4.1,ORF8 protein,121,UT,2022-08-13,2022,8,13,USA
UYR53118,BA.4.1,nucleocapsid phosphoprotein,416,UT,2022-08-13,2022,8,13,USA
UYR53119,BA.4.1,ORF10 protein,38,UT,2022-08-13,2022,8,13,USA
UYR53120,BA.5.6,ORF1ab polyprotein,7092,UT,2022-08-13,2022,8,13,USA
UYR53121,BA.5.6,ORF1a polyprotein,4401,UT,2022-08-13,2022,8,13,USA
UYR53122,BA.5.6,surface glycoprotein,1268,UT,2022-08-13,2022,8,13,USA
UYR53123,BA.5.6,ORF3a protein,275,UT,2022-08-13,2022,8,13,USA
UYR53124,BA.5.6,envelope protein,75,UT,2022-08-13,2022,8,13,USA
UYR53125,BA.5.6,membrane glycoprotein,222,UT,2022-08-13,2022,8,13,USA
UYR53126,BA.5.6,ORF6 protein,61,UT,2022-08-13,2022,8,13,USA
UYR53127,BA.5.6,ORF7a protein,121,UT,2022-08-13,2022,8,13,USA
UYR53128,BA.5.6,ORF7b protein,43,UT,2022-08-13,2022,8,13,USA
UYR53129,BA.5.6,ORF8 protein,121,UT,2022-08-13,2022,8,13,USA
UYR53130,BA.5.6,nucleocapsid phosphoprotein,416,UT,2022-08-13,2022,8,13,USA
UYR53131,BA.5.6,ORF10 protein,38,UT,2022-08-13,2022,8,13,USA
UYR53132,BA.5.2.1,ORF1ab polyprotein,7093,UT,2022-08-13,2022,8,13,USA
UYR53133,BA.5.2.1,ORF1a polyprotein,4402,UT,2022-08-13,2022,8,13,USA
UYR53134,BA.5.2.1,surface glycoprotein,1268,UT,2022-08-13,2022,8,13,USA
UYR53135,BA.5.2.1,ORF3a protein,275,UT,2022-08-13,2022,8,13,USA
UYR53136,BA.5.2.1,envelope protein,75,UT,2022-08-13,2022,8,13,USA
UYR53137,BA.5.2.1,membrane glycoprotein,222,UT,2022-08-13,2022,8,13,USA
UYR53138,BA.5.2.1,ORF6 protein,61,UT,2022-08-13,2022,8,13,USA
UYR53139,BA.5.2.1,ORF7a protein,121,UT,2022-08-13,2022,8,13,USA
UYR53140,BA.5.2.1,ORF7b protein,43,UT,2022-08-13,2022,8,13,USA
UYR53141,BA.5.2.1,ORF8 protein,121,UT,2022-08-13,2022,8,13,USA
UYR53142,BA.5.2.1,nucleocapsid phosphoprotein,416,UT,2022-08-13,2022,8,13,USA
UYR53143,BA.5.2.1,ORF10 protein,38,UT,2022-08-13,2022,8,13,USA
UYR53144,BA.5.5,ORF1ab polyprotein,7093,UT,2022-08-13,2022,8,13,USA
UYR53145,BA.5.5,ORF1a polyprotein,4402,UT,2022-08-13,2022,8,13,USA
UYR53146,BA.5.5,surface glycoprotein,1268,UT,2022-08-13,2022,8,13,USA
UYR53147,BA.5.5,ORF3a protein,275,UT,2022-08-13,2022,8,13,USA
UYR53148,BA.5.5,envelope protein,75,UT,2022-08-13,2022,8,13,USA
UYR53149,BA.5.5,membrane glycoprotein,222,UT,2022-08-13,2022,8,13,USA
UYR53150,BA.5.5,ORF6 protein,61,UT,2022-08-13,2022,8,13,USA
UYR53151,BA.5.5,ORF7a protein,121,UT,2022-08-13,2022,8,13,USA
UYR53152,BA.5.5,ORF7b protein,43,UT,2022-08-13,2022,8,13,USA
UYR53153,BA.5.5,ORF8 protein,121,UT,2022-08-13,2022,8,13,USA
UYR53154,BA.5.5,nucleocapsid phosphoprotein,416,UT,2022-08-13,2022,8,13,USA
UYR53155,BA.5.5,ORF10 protein,38,UT,2022-08-13,2022,8,13,USA
UYS56337,BA.5.2.9,ORF1ab polyprotein,7093,UT,2022-10-01,2022,10,1,USA
UYS56338,BA.5.2.9,ORF1a polyprotein,4402,UT,2022-10-01,2022,10,1,USA
UYS56339,BA.5.2.9,surface glycoprotein,1268,UT,2022-10-01,2022,10,1,USA
UYS56340,BA.5.2.9,ORF3a protein,275,UT,2022-10-01,2022,10,1,USA
UYS56341,BA.5.2.9,envelope protein,75,UT,2022-10-01,2022,10,1,USA
UYS56342,BA.5.2.9,membrane glycoprotein,222,UT,2022-10-01,2022,10,1,USA
UYS56343,BA.5.2.9,ORF6 protein,61,UT,2022-10-01,2022,10,1,USA
UYS56344,BA.5.2.9,ORF7a protein,121,UT,2022-10-01,2022,10,1,USA
UYS56345,BA.5.2.9,ORF7b protein,43,UT,2022-10-01,2022,10,1,USA
UYS56346,BA.5.2.9,ORF8 protein,121,UT,2022-10-01,2022,10,1,USA
UYS56347,BA.5.2.9,nucleocapsid phosphoprotein,416,UT,2022-10-01,2022,10,1,USA
UYS56348,BA.5.2.9,ORF10 protein,38,UT,2022-10-01,2022,10,1,USA
UYS56491,BA.5.1.35,ORF1ab polyprotein,7093,UT,2022-10-04,2022,10,4,USA
UYS56492,BA.5.1.35,ORF1a polyprotein,4402,UT,2022-10-04,2022,10,4,USA
UYS56493,BA.5.1.35,surface glycoprotein,1268,UT,2022-10-04,2022,10,4,USA
UYS56494,BA.5.1.35,ORF3a protein,275,UT,2022-10-04,2022,10,4,USA
UYS56495,BA.5.1.35,envelope protein,75,UT,2022-10-04,2022,10,4,USA
UYS56496,BA.5.1.35,membrane glycoprotein,222,UT,2022-10-04,2022,10,4,USA
UYS56497,BA.5.1.35,ORF6 protein,61,UT,2022-10-04,2022,10,4,USA
UYS56498,BA.5.1.35,ORF7a protein,121,UT,2022-10-04,2022,10,4,USA
UYS56499,BA.5.1.35,ORF7b protein,43,UT,2022-10-04,2022,10,4,USA
UYS56500,BA.5.1.35,ORF8 protein,121,UT,2022-10-04,2022,10,4,USA
UYS56501,BA.5.1.35,nucleocapsid phosphoprotein,416,UT,2022-10-04,2022,10,4,USA
