Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
UUT41946,BA.1.15,ORF3a protein,275,SD,2022-01-11,2022,1,11,USA
UUT41947,BA.1.15,envelope protein,75,SD,2022-01-11,2022,1,11,USA
UUT41948,BA.1.15,membrane glycoprotein,222,SD,2022-01-11,2022,1,11,USA
UUT41949,BA.1.15,ORF6 protein,61,SD,2022-01-11,2022,1,11,USA
UUT41950,BA.1.15,ORF7a protein,121,SD,2022-01-11,2022,1,11,USA
UUT41951,BA.1.15,ORF7b protein,43,SD,2022-01-11,2022,1,11,USA
UUT41952,BA.1.15,ORF8 protein,121,SD,2022-01-11,2022,1,11,USA
UUT41953,BA.1.15,nucleocapsid phosphoprotein,416,SD,2022-01-11,2022,1,11,USA
UUT41954,BA.1.15,ORF10 protein,38,SD,2022-01-11,2022,1,11,USA
UUT41979,BA.1.20,ORF1ab polyprotein,7092,SD,2022-01-11,2022,1,11,USA
UUT41980,BA.1.20,ORF1a polyprotein,4401,SD,2022-01-11,2022,1,11,USA
UUT41981,BA.1.20,surface glycoprotein,1270,SD,2022-01-11,2022,1,11,USA
UUT41982,BA.1.20,ORF3a protein,275,SD,2022-01-11,2022,1,11,USA
UUT41983,BA.1.20,envelope protein,75,SD,2022-01-11,2022,1,11,USA
UUT41984,BA.1.20,membrane glycoprotein,222,SD,2022-01-11,2022,1,11,USA
UUT41985,BA.1.20,ORF6 protein,61,SD,2022-01-11,2022,1,11,USA
UUT41986,BA.1.20,ORF7a protein,121,SD,2022-01-11,2022,1,11,USA
UUT41987,BA.1.20,ORF7b protein,43,SD,2022-01-11,2022,1,11,USA
UUT41988,BA.1.20,ORF8 protein,121,SD,2022-01-11,2022,1,11,USA
UUT41989,BA.1.20,nucleocapsid phosphoprotein,416,SD,2022-01-11,2022,1,11,USA
UUT41990,BA.1.20,ORF10 protein,38,SD,2022-01-11,2022,1,11,USA
UUT42039,BA.1.1.18,ORF1ab polyprotein,7092,SD,2022-01-11,2022,1,11,USA
UUT42040,BA.1.1.18,ORF1a polyprotein,4401,SD,2022-01-11,2022,1,11,USA
UUT42041,BA.1.1.18,surface glycoprotein,1270,SD,2022-01-11,2022,1,11,USA
UUT42042,BA.1.1.18,ORF3a protein,275,SD,2022-01-11,2022,1,11,USA
UUT42043,BA.1.1.18,envelope protein,75,SD,2022-01-11,2022,1,11,USA
UUT42044,BA.1.1.18,membrane glycoprotein,222,SD,2022-01-11,2022,1,11,USA
UUT42045,BA.1.1.18,ORF6 protein,61,SD,2022-01-11,2022,1,11,USA
UUT42046,BA.1.1.18,ORF7a protein,121,SD,2022-01-11,2022,1,11,USA
UUT42047,BA.1.1.18,ORF7b protein,43,SD,2022-01-11,2022,1,11,USA
UUT42048,BA.1.1.18,ORF8 protein,121,SD,2022-01-11,2022,1,11,USA
UUT42049,BA.1.1.18,nucleocapsid phosphoprotein,416,SD,2022-01-11,2022,1,11,USA
UUT42050,BA.1.1.18,ORF10 protein,38,SD,2022-01-11,2022,1,11,USA
UUT42122,AY.3,ORF1ab polyprotein,7096,SD,2022-01-11,2022,1,11,USA
UUT42123,AY.3,ORF1a polyprotein,4405,SD,2022-01-11,2022,1,11,USA
UUT42124,AY.3,surface glycoprotein,1271,SD,2022-01-11,2022,1,11,USA
UUT42125,AY.3,ORF3a protein,275,SD,2022-01-11,2022,1,11,USA
UUT42126,AY.3,envelope protein,75,SD,2022-01-11,2022,1,11,USA
UUT42127,AY.3,membrane glycoprotein,222,SD,2022-01-11,2022,1,11,USA
UUT42128,AY.3,ORF6 protein,61,SD,2022-01-11,2022,1,11,USA
UUT42129,AY.3,ORF7a protein,121,SD,2022-01-11,2022,1,11,USA
UUT42130,AY.3,ORF7b protein,43,SD,2022-01-11,2022,1,11,USA
UUT42131,AY.3,ORF8 protein,119,SD,2022-01-11,2022,1,11,USA
UUT42132,AY.3,nucleocapsid phosphoprotein,419,SD,2022-01-11,2022,1,11,USA
UUT42133,AY.3,ORF10 protein,38,SD,2022-01-11,2022,1,11,USA
UUL86709,BA.1.18,ORF1ab polyprotein,7092,SD,2022-01-14,2022,1,14,USA
UUL86710,BA.1.18,ORF1a polyprotein,4401,SD,2022-01-14,2022,1,14,USA
UUL86711,BA.1.18,surface glycoprotein,1270,SD,2022-01-14,2022,1,14,USA
UUL86712,BA.1.18,ORF3a protein,275,SD,2022-01-14,2022,1,14,USA
UUL86713,BA.1.18,envelope protein,75,SD,2022-01-14,2022,1,14,USA
UUL86714,BA.1.18,membrane glycoprotein,222,SD,2022-01-14,2022,1,14,USA
UUL86715,BA.1.18,ORF6 protein,61,SD,2022-01-14,2022,1,14,USA
UUL86716,BA.1.18,ORF7a protein,121,SD,2022-01-14,2022,1,14,USA
UUL86717,BA.1.18,ORF7b protein,43,SD,2022-01-14,2022,1,14,USA
UUL86718,BA.1.18,ORF8 protein,121,SD,2022-01-14,2022,1,14,USA
UUL86719,BA.1.18,nucleocapsid phosphoprotein,416,SD,2022-01-14,2022,1,14,USA
UUL86720,BA.1.18,ORF10 protein,38,SD,2022-01-14,2022,1,14,USA
UUL86791,BA.1,ORF1ab polyprotein,7092,SD,2022-01-14,2022,1,14,USA
UUL86792,BA.1,ORF1a polyprotein,4401,SD,2022-01-14,2022,1,14,USA
UUL86793,BA.1,surface glycoprotein,1270,SD,2022-01-14,2022,1,14,USA
UUL86794,BA.1,ORF3a protein,275,SD,2022-01-14,2022,1,14,USA
UUL86795,BA.1,envelope protein,75,SD,2022-01-14,2022,1,14,USA
UUL86796,BA.1,membrane glycoprotein,222,SD,2022-01-14,2022,1,14,USA
UUL86797,BA.1,ORF6 protein,61,SD,2022-01-14,2022,1,14,USA
UUL86798,BA.1,ORF7a protein,121,SD,2022-01-14,2022,1,14,USA
UUL86799,BA.1,ORF7b protein,43,SD,2022-01-14,2022,1,14,USA
UUL86800,BA.1,ORF8 protein,121,SD,2022-01-14,2022,1,14,USA
UUL86801,BA.1,nucleocapsid phosphoprotein,416,SD,2022-01-14,2022,1,14,USA
UUL86802,BA.1,ORF10 protein,38,SD,2022-01-14,2022,1,14,USA
UUL86851,BA.1.17.2,ORF1ab polyprotein,7092,SD,2022-01-14,2022,1,14,USA
UUL86852,BA.1.17.2,ORF1a polyprotein,4401,SD,2022-01-14,2022,1,14,USA
UUL86853,BA.1.17.2,surface glycoprotein,1270,SD,2022-01-14,2022,1,14,USA
UUL86854,BA.1.17.2,ORF3a protein,275,SD,2022-01-14,2022,1,14,USA
UUL86855,BA.1.17.2,envelope protein,75,SD,2022-01-14,2022,1,14,USA
UUL86856,BA.1.17.2,membrane glycoprotein,222,SD,2022-01-14,2022,1,14,USA
UUL86857,BA.1.17.2,ORF6 protein,61,SD,2022-01-14,2022,1,14,USA
UUL86858,BA.1.17.2,ORF7a protein,121,SD,2022-01-14,2022,1,14,USA
UUL86859,BA.1.17.2,ORF7b protein,43,SD,2022-01-14,2022,1,14,USA
UUL86860,BA.1.17.2,ORF8 protein,121,SD,2022-01-14,2022,1,14,USA
UUL86861,BA.1.17.2,nucleocapsid phosphoprotein,416,SD,2022-01-14,2022,1,14,USA
UUL86862,BA.1.17.2,ORF10 protein,38,SD,2022-01-14,2022,1,14,USA
UUL86899,BA.1.1.2,ORF1ab polyprotein,7092,SD,2022-01-14,2022,1,14,USA
UUL86900,BA.1.1.2,ORF1a polyprotein,4401,SD,2022-01-14,2022,1,14,USA
UUL86901,BA.1.1.2,surface glycoprotein,1270,SD,2022-01-14,2022,1,14,USA
UUL86902,BA.1.1.2,ORF3a protein,275,SD,2022-01-14,2022,1,14,USA
UUL86903,BA.1.1.2,envelope protein,75,SD,2022-01-14,2022,1,14,USA
UUL86904,BA.1.1.2,membrane glycoprotein,222,SD,2022-01-14,2022,1,14,USA
UUL86905,BA.1.1.2,ORF6 protein,61,SD,2022-01-14,2022,1,14,USA
UUL86906,BA.1.1.2,ORF7a protein,121,SD,2022-01-14,2022,1,14,USA
UUL86907,BA.1.1.2,ORF7b protein,43,SD,2022-01-14,2022,1,14,USA
UUL86908,BA.1.1.2,ORF8 protein,121,SD,2022-01-14,2022,1,14,USA
UUL86909,BA.1.1.2,nucleocapsid phosphoprotein,416,SD,2022-01-14,2022,1,14,USA
UUL86910,BA.1.1.2,ORF10 protein,38,SD,2022-01-14,2022,1,14,USA
UUG61397,BA.2.2.1,ORF1ab polyprotein,7092,SD,2022-01-12,2022,1,12,USA
UUG61398,BA.2.2.1,ORF1a polyprotein,4401,SD,2022-01-12,2022,1,12,USA
UUG61399,BA.2.2.1,surface glycoprotein,1270,SD,2022-01-12,2022,1,12,USA
UUG61400,BA.2.2.1,ORF3a protein,275,SD,2022-01-12,2022,1,12,USA
UUG61401,BA.2.2.1,envelope protein,75,SD,2022-01-12,2022,1,12,USA
UUG61402,BA.2.2.1,membrane glycoprotein,222,SD,2022-01-12,2022,1,12,USA
UUG61403,BA.2.2.1,ORF6 protein,61,SD,2022-01-12,2022,1,12,USA
UUG61404,BA.2.2.1,ORF7a protein,121,SD,2022-01-12,2022,1,12,USA
UUG61405,BA.2.2.1,ORF7b protein,43,SD,2022-01-12,2022,1,12,USA
UUG61406,BA.2.2.1,ORF8 protein,121,SD,2022-01-12,2022,1,12,USA
UUG61407,BA.2.2.1,nucleocapsid phosphoprotein,416,SD,2022-01-12,2022,1,12,USA
UUG61408,BA.2.2.1,ORF10 protein,38,SD,2022-01-12,2022,1,12,USA
UUG62123,AY.25,ORF1ab polyprotein,7096,SD,2022-01-11,2022,1,11,USA
UUG62124,AY.25,ORF1a polyprotein,4405,SD,2022-01-11,2022,1,11,USA
UUG62125,AY.25,surface glycoprotein,1271,SD,2022-01-11,2022,1,11,USA
UUG62126,AY.25,ORF3a protein,275,SD,2022-01-11,2022,1,11,USA
UUG62127,AY.25,envelope protein,75,SD,2022-01-11,2022,1,11,USA
UUG62128,AY.25,membrane glycoprotein,222,SD,2022-01-11,2022,1,11,USA
UUG62129,AY.25,ORF6 protein,61,SD,2022-01-11,2022,1,11,USA
UUG62130,AY.25,ORF7a protein,121,SD,2022-01-11,2022,1,11,USA
UUG62131,AY.25,ORF7b protein,43,SD,2022-01-11,2022,1,11,USA
UUG62132,AY.25,ORF8 protein,119,SD,2022-01-11,2022,1,11,USA
UUG62133,AY.25,nucleocapsid phosphoprotein,419,SD,2022-01-11,2022,1,11,USA
UUG62134,AY.25,ORF10 protein,38,SD,2022-01-11,2022,1,11,USA
UUG81661,BA.4.1,ORF1ab polyprotein,7090,SD,2022-06-29,2022,6,29,USA
UUG81662,BA.4.1,ORF1a polyprotein,4399,SD,2022-06-29,2022,6,29,USA
UUG81663,BA.4.1,surface glycoprotein,1268,SD,2022-06-29,2022,6,29,USA
UUG81664,BA.4.1,ORF3a protein,275,SD,2022-06-29,2022,6,29,USA
UUG81665,BA.4.1,envelope protein,75,SD,2022-06-29,2022,6,29,USA
UUG81666,BA.4.1,membrane glycoprotein,222,SD,2022-06-29,2022,6,29,USA
UUG81667,BA.4.1,ORF6 protein,61,SD,2022-06-29,2022,6,29,USA
UUG81668,BA.4.1,ORF7a protein,121,SD,2022-06-29,2022,6,29,USA
UUG81669,BA.4.1,ORF7b protein,43,SD,2022-06-29,2022,6,29,USA
UUG81670,BA.4.1,ORF8 protein,121,SD,2022-06-29,2022,6,29,USA
UUG81671,BA.4.1,nucleocapsid phosphoprotein,416,SD,2022-06-29,2022,6,29,USA
UUG81672,BA.4.1,ORF10 protein,38,SD,2022-06-29,2022,6,29,USA
UUG81768,BA.2.12.1,ORF1ab polyprotein,7093,SD,2022-06-29,2022,6,29,USA
UUG81769,BA.2.12.1,ORF1a polyprotein,4402,SD,2022-06-29,2022,6,29,USA
UUG81770,BA.2.12.1,surface glycoprotein,1270,SD,2022-06-29,2022,6,29,USA
UUG81771,BA.2.12.1,ORF3a protein,275,SD,2022-06-29,2022,6,29,USA
UUG81772,BA.2.12.1,envelope protein,75,SD,2022-06-29,2022,6,29,USA
UUG81773,BA.2.12.1,membrane glycoprotein,222,SD,2022-06-29,2022,6,29,USA
UUG81774,BA.2.12.1,ORF6 protein,61,SD,2022-06-29,2022,6,29,USA
UUG81775,BA.2.12.1,ORF7a protein,121,SD,2022-06-29,2022,6,29,USA
UUG81776,BA.2.12.1,ORF7b protein,43,SD,2022-06-29,2022,6,29,USA
UUG81777,BA.2.12.1,ORF8 protein,121,SD,2022-06-29,2022,6,29,USA
UUG81778,BA.2.12.1,nucleocapsid phosphoprotein,416,SD,2022-06-29,2022,6,29,USA
UUG81779,BA.2.12.1,ORF10 protein,38,SD,2022-06-29,2022,6,29,USA
UUH56420,BA.4.1,ORF1ab polyprotein,7090,SD,2022,2022,1,1,USA
UUH56421,BA.4.1,ORF1a polyprotein,4399,SD,2022,2022,1,1,USA
UUH56422,BA.4.1,surface glycoprotein,1268,SD,2022,2022,1,1,USA
UUH56423,BA.4.1,ORF3a protein,275,SD,2022,2022,1,1,USA
UUH56424,BA.4.1,envelope protein,75,SD,2022,2022,1,1,USA
UUH56425,BA.4.1,membrane glycoprotein,222,SD,2022,2022,1,1,USA
UUH56426,BA.4.1,ORF6 protein,61,SD,2022,2022,1,1,USA
UUH56427,BA.4.1,ORF7a protein,121,SD,2022,2022,1,1,USA
UUH56428,BA.4.1,ORF7b protein,43,SD,2022,2022,1,1,USA
UUH56429,BA.4.1,ORF8 protein,121,SD,2022,2022,1,1,USA
UUH56430,BA.4.1,nucleocapsid phosphoprotein,416,SD,2022,2022,1,1,USA
UUH56431,BA.4.1,ORF10 protein,38,SD,2022,2022,1,1,USA
UTY76885,BA.1.15.1,ORF1ab polyprotein,7092,SD,2022-01-10,2022,1,10,USA
UTY76886,BA.1.15.1,ORF1a polyprotein,4401,SD,2022-01-10,2022,1,10,USA
UTY76887,BA.1.15.1,surface glycoprotein,1270,SD,2022-01-10,2022,1,10,USA
UTY76888,BA.1.15.1,ORF3a protein,275,SD,2022-01-10,2022,1,10,USA
UTY76889,BA.1.15.1,envelope protein,75,SD,2022-01-10,2022,1,10,USA
UTY76890,BA.1.15.1,membrane glycoprotein,222,SD,2022-01-10,2022,1,10,USA
UTY76891,BA.1.15.1,ORF6 protein,61,SD,2022-01-10,2022,1,10,USA
UTY76892,BA.1.15.1,ORF7a protein,121,SD,2022-01-10,2022,1,10,USA
UTY76893,BA.1.15.1,ORF7b protein,43,SD,2022-01-10,2022,1,10,USA
UTY76894,BA.1.15.1,ORF8 protein,121,SD,2022-01-10,2022,1,10,USA
UTY76895,BA.1.15.1,nucleocapsid phosphoprotein,416,SD,2022-01-10,2022,1,10,USA
UTY76896,BA.1.15.1,ORF10 protein,38,SD,2022-01-10,2022,1,10,USA
UTS25337,BA.2.13,ORF1ab polyprotein,7093,SD,2022-07-05,2022,7,5,USA
UTS25338,BA.2.13,ORF1a polyprotein,4402,SD,2022-07-05,2022,7,5,USA
UTS25339,BA.2.13,surface glycoprotein,1270,SD,2022-07-05,2022,7,5,USA
UTS25340,BA.2.13,ORF3a protein,275,SD,2022-07-05,2022,7,5,USA
UTS25341,BA.2.13,envelope protein,75,SD,2022-07-05,2022,7,5,USA
UTS25342,BA.2.13,membrane glycoprotein,222,SD,2022-07-05,2022,7,5,USA
UTS25343,BA.2.13,ORF6 protein,61,SD,2022-07-05,2022,7,5,USA
UTS25344,BA.2.13,ORF7a protein,121,SD,2022-07-05,2022,7,5,USA
UTS25345,BA.2.13,ORF7b protein,43,SD,2022-07-05,2022,7,5,USA
UTS25346,BA.2.13,ORF8 protein,121,SD,2022-07-05,2022,7,5,USA
UTS25347,BA.2.13,nucleocapsid phosphoprotein,416,SD,2022-07-05,2022,7,5,USA
UTS25348,BA.2.13,ORF10 protein,38,SD,2022-07-05,2022,7,5,USA
UTN48085,BA.2.3,ORF1ab polyprotein,7093,SD,2022-06-13,2022,6,13,USA
UTN48086,BA.2.3,ORF1a polyprotein,4402,SD,2022-06-13,2022,6,13,USA
UTN48087,BA.2.3,surface glycoprotein,1270,SD,2022-06-13,2022,6,13,USA
UTN48088,BA.2.3,ORF3a protein,275,SD,2022-06-13,2022,6,13,USA
UTN48089,BA.2.3,envelope protein,75,SD,2022-06-13,2022,6,13,USA
UTN48090,BA.2.3,membrane glycoprotein,222,SD,2022-06-13,2022,6,13,USA
UTN48091,BA.2.3,ORF6 protein,61,SD,2022-06-13,2022,6,13,USA
UTN48092,BA.2.3,ORF7a protein,121,SD,2022-06-13,2022,6,13,USA
UTN48093,BA.2.3,ORF7b protein,43,SD,2022-06-13,2022,6,13,USA
UTN48094,BA.2.3,ORF8 protein,121,SD,2022-06-13,2022,6,13,USA
UTN48095,BA.2.3,nucleocapsid phosphoprotein,416,SD,2022-06-13,2022,6,13,USA
UTN48096,BA.2.3,ORF10 protein,38,SD,2022-06-13,2022,6,13,USA
UTN48823,BA.2,ORF1ab polyprotein,7090,SD,2022-06-15,2022,6,15,USA
UTN48824,BA.2,ORF1a polyprotein,4399,SD,2022-06-15,2022,6,15,USA
UTN48825,BA.2,surface glycoprotein,1270,SD,2022-06-15,2022,6,15,USA
UTN48826,BA.2,ORF3a protein,275,SD,2022-06-15,2022,6,15,USA
UTN48827,BA.2,envelope protein,75,SD,2022-06-15,2022,6,15,USA
UTN48828,BA.2,membrane glycoprotein,222,SD,2022-06-15,2022,6,15,USA
UTN48829,BA.2,ORF6 protein,61,SD,2022-06-15,2022,6,15,USA
UTN48830,BA.2,ORF7a protein,121,SD,2022-06-15,2022,6,15,USA
UTN48831,BA.2,ORF7b protein,43,SD,2022-06-15,2022,6,15,USA
UTN48832,BA.2,ORF8 protein,121,SD,2022-06-15,2022,6,15,USA
UTN48833,BA.2,nucleocapsid phosphoprotein,416,SD,2022-06-15,2022,6,15,USA
UTN48834,BA.2,ORF10 protein,38,SD,2022-06-15,2022,6,15,USA
UTN49744,BA.5.5,ORF1ab polyprotein,7093,SD,2022-06-21,2022,6,21,USA
UTN49745,BA.5.5,ORF1a polyprotein,4402,SD,2022-06-21,2022,6,21,USA
UTN49746,BA.5.5,surface glycoprotein,1268,SD,2022-06-21,2022,6,21,USA
UTN49747,BA.5.5,ORF3a protein,275,SD,2022-06-21,2022,6,21,USA
UTN49748,BA.5.5,envelope protein,75,SD,2022-06-21,2022,6,21,USA
UTN49749,BA.5.5,membrane glycoprotein,222,SD,2022-06-21,2022,6,21,USA
UTN49750,BA.5.5,ORF6 protein,61,SD,2022-06-21,2022,6,21,USA
UTN49751,BA.5.5,ORF7a protein,121,SD,2022-06-21,2022,6,21,USA
UTN49752,BA.5.5,ORF7b protein,43,SD,2022-06-21,2022,6,21,USA
UTN49753,BA.5.5,ORF8 protein,121,SD,2022-06-21,2022,6,21,USA
UTN49754,BA.5.5,nucleocapsid phosphoprotein,416,SD,2022-06-21,2022,6,21,USA
UTN49755,BA.5.5,ORF10 protein,38,SD,2022-06-21,2022,6,21,USA
UTN49948,BA.4.2,ORF1ab polyprotein,7090,SD,2022-06-21,2022,6,21,USA
UTN49949,BA.4.2,ORF1a polyprotein,4399,SD,2022-06-21,2022,6,21,USA
UTN49950,BA.4.2,surface glycoprotein,1268,SD,2022-06-21,2022,6,21,USA
UTN49951,BA.4.2,ORF3a protein,275,SD,2022-06-21,2022,6,21,USA
UTN49952,BA.4.2,envelope protein,75,SD,2022-06-21,2022,6,21,USA
UTN49953,BA.4.2,membrane glycoprotein,222,SD,2022-06-21,2022,6,21,USA
UTN49954,BA.4.2,ORF6 protein,61,SD,2022-06-21,2022,6,21,USA
UTN49955,BA.4.2,ORF7a protein,121,SD,2022-06-21,2022,6,21,USA
UTN49956,BA.4.2,ORF7b protein,43,SD,2022-06-21,2022,6,21,USA
UTN49957,BA.4.2,ORF8 protein,121,SD,2022-06-21,2022,6,21,USA
UTN49958,BA.4.2,nucleocapsid phosphoprotein,416,SD,2022-06-21,2022,6,21,USA
UTN49959,BA.4.2,ORF10 protein,38,SD,2022-06-21,2022,6,21,USA
UTM50978,AY.103,ORF1ab polyprotein,7096,SD,2022-01-04,2022,1,4,USA
UTM50979,AY.103,ORF1a polyprotein,4405,SD,2022-01-04,2022,1,4,USA
UTM50980,AY.103,surface glycoprotein,1271,SD,2022-01-04,2022,1,4,USA
UTM50981,AY.103,ORF3a protein,275,SD,2022-01-04,2022,1,4,USA
UTM50982,AY.103,envelope protein,75,SD,2022-01-04,2022,1,4,USA
UTM50983,AY.103,membrane glycoprotein,222,SD,2022-01-04,2022,1,4,USA
UTM50984,AY.103,ORF6 protein,61,SD,2022-01-04,2022,1,4,USA
UTM50985,AY.103,ORF7a protein,121,SD,2022-01-04,2022,1,4,USA
UTM50986,AY.103,ORF7b protein,43,SD,2022-01-04,2022,1,4,USA
UTM50987,AY.103,ORF8 protein,119,SD,2022-01-04,2022,1,4,USA
UTM50988,AY.103,nucleocapsid phosphoprotein,419,SD,2022-01-04,2022,1,4,USA
UTM50989,AY.103,ORF10 protein,38,SD,2022-01-04,2022,1,4,USA
UTM51476,AY.67,ORF1ab polyprotein,7096,SD,2022-01-03,2022,1,3,USA
UTM51477,AY.67,ORF1a polyprotein,4405,SD,2022-01-03,2022,1,3,USA
UTM51478,AY.67,surface glycoprotein,1271,SD,2022-01-03,2022,1,3,USA
UTM51479,AY.67,ORF3a protein,275,SD,2022-01-03,2022,1,3,USA
UTM51480,AY.67,envelope protein,75,SD,2022-01-03,2022,1,3,USA
UTM51481,AY.67,membrane glycoprotein,222,SD,2022-01-03,2022,1,3,USA
UTM51482,AY.67,ORF6 protein,61,SD,2022-01-03,2022,1,3,USA
UTM51483,AY.67,ORF7a protein,121,SD,2022-01-03,2022,1,3,USA
UTM51484,AY.67,ORF7b protein,43,SD,2022-01-03,2022,1,3,USA
UTM51485,AY.67,ORF8 protein,119,SD,2022-01-03,2022,1,3,USA
UTM51486,AY.67,nucleocapsid phosphoprotein,419,SD,2022-01-03,2022,1,3,USA
UTM51487,AY.67,ORF10 protein,38,SD,2022-01-03,2022,1,3,USA
UTB29501,BA.2.9,ORF1ab polyprotein,7088,SD,2022-06-07,2022,6,7,USA
UTB29502,BA.2.9,ORF1a polyprotein,4397,SD,2022-06-07,2022,6,7,USA
UTB29503,BA.2.9,surface glycoprotein,1270,SD,2022-06-07,2022,6,7,USA
UTB29504,BA.2.9,ORF3a protein,275,SD,2022-06-07,2022,6,7,USA
UTB29505,BA.2.9,envelope protein,75,SD,2022-06-07,2022,6,7,USA
UTB29506,BA.2.9,membrane glycoprotein,222,SD,2022-06-07,2022,6,7,USA
UTB29507,BA.2.9,ORF6 protein,61,SD,2022-06-07,2022,6,7,USA
UTB29508,BA.2.9,ORF7a protein,121,SD,2022-06-07,2022,6,7,USA
UTB29509,BA.2.9,ORF7b protein,43,SD,2022-06-07,2022,6,7,USA
UTB29510,BA.2.9,ORF8 protein,121,SD,2022-06-07,2022,6,7,USA
UTB29511,BA.2.9,nucleocapsid phosphoprotein,416,SD,2022-06-07,2022,6,7,USA
UTB29512,BA.2.9,ORF10 protein,38,SD,2022-06-07,2022,6,7,USA
UTB29585,BA.2.23,ORF1ab polyprotein,7093,SD,2022-06-07,2022,6,7,USA
UTB29586,BA.2.23,ORF1a polyprotein,4402,SD,2022-06-07,2022,6,7,USA
UTB29587,BA.2.23,surface glycoprotein,1270,SD,2022-06-07,2022,6,7,USA
UTB29588,BA.2.23,ORF3a protein,275,SD,2022-06-07,2022,6,7,USA
UTB29589,BA.2.23,envelope protein,75,SD,2022-06-07,2022,6,7,USA
UTB29590,BA.2.23,membrane glycoprotein,222,SD,2022-06-07,2022,6,7,USA
UTB29591,BA.2.23,ORF6 protein,61,SD,2022-06-07,2022,6,7,USA
UTB29592,BA.2.23,ORF7a protein,121,SD,2022-06-07,2022,6,7,USA
UTB29593,BA.2.23,ORF7b protein,43,SD,2022-06-07,2022,6,7,USA
UTB29594,BA.2.23,ORF8 protein,121,SD,2022-06-07,2022,6,7,USA
UTB29595,BA.2.23,nucleocapsid phosphoprotein,416,SD,2022-06-07,2022,6,7,USA
UTB29596,BA.2.23,ORF10 protein,38,SD,2022-06-07,2022,6,7,USA
USZ19934,BA.4.1.6,ORF1ab polyprotein,7090,SD,2022-06-16,2022,6,16,USA
USZ19935,BA.4.1.6,ORF1a polyprotein,4399,SD,2022-06-16,2022,6,16,USA
USZ19936,BA.4.1.6,surface glycoprotein,1268,SD,2022-06-16,2022,6,16,USA
USZ19937,BA.4.1.6,ORF3a protein,275,SD,2022-06-16,2022,6,16,USA
USZ19938,BA.4.1.6,envelope protein,75,SD,2022-06-16,2022,6,16,USA
USZ19939,BA.4.1.6,membrane glycoprotein,222,SD,2022-06-16,2022,6,16,USA
USZ19940,BA.4.1.6,ORF6 protein,61,SD,2022-06-16,2022,6,16,USA
USZ19941,BA.4.1.6,ORF7a protein,121,SD,2022-06-16,2022,6,16,USA
USZ19942,BA.4.1.6,ORF7b protein,43,SD,2022-06-16,2022,6,16,USA
USZ19943,BA.4.1.6,ORF8 protein,121,SD,2022-06-16,2022,6,16,USA
USZ19944,BA.4.1.6,nucleocapsid phosphoprotein,416,SD,2022-06-16,2022,6,16,USA
USZ19945,BA.4.1.6,ORF10 protein,38,SD,2022-06-16,2022,6,16,USA
UTB04282,BA.2,ORF1ab polyprotein,7093,SD,2022-05-24,2022,5,24,USA
UTB04283,BA.2,ORF1a polyprotein,4402,SD,2022-05-24,2022,5,24,USA
UTB04284,BA.2,surface glycoprotein,1270,SD,2022-05-24,2022,5,24,USA
UTB04285,BA.2,ORF3a protein,275,SD,2022-05-24,2022,5,24,USA
UTB04286,BA.2,envelope protein,75,SD,2022-05-24,2022,5,24,USA
UTB04287,BA.2,membrane glycoprotein,222,SD,2022-05-24,2022,5,24,USA
UTB04288,BA.2,ORF6 protein,61,SD,2022-05-24,2022,5,24,USA
UTB04289,BA.2,ORF7a protein,121,SD,2022-05-24,2022,5,24,USA
UTB04290,BA.2,ORF7b protein,43,SD,2022-05-24,2022,5,24,USA
UTB04291,BA.2,ORF8 protein,121,SD,2022-05-24,2022,5,24,USA
UTB04292,BA.2,nucleocapsid phosphoprotein,416,SD,2022-05-24,2022,5,24,USA
UTB04293,BA.2,ORF10 protein,38,SD,2022-05-24,2022,5,24,USA
UTB04352,BA.2.3,ORF1ab polyprotein,7093,SD,2022-05-25,2022,5,25,USA
UTB04353,BA.2.3,ORF1a polyprotein,4402,SD,2022-05-25,2022,5,25,USA
UTB04354,BA.2.3,surface glycoprotein,1270,SD,2022-05-25,2022,5,25,USA
UTB04355,BA.2.3,ORF3a protein,275,SD,2022-05-25,2022,5,25,USA
UTB04356,BA.2.3,envelope protein,75,SD,2022-05-25,2022,5,25,USA
UTB04357,BA.2.3,membrane glycoprotein,222,SD,2022-05-25,2022,5,25,USA
UTB04358,BA.2.3,ORF6 protein,61,SD,2022-05-25,2022,5,25,USA
UTB04359,BA.2.3,ORF7a protein,121,SD,2022-05-25,2022,5,25,USA
UTB04360,BA.2.3,ORF7b protein,43,SD,2022-05-25,2022,5,25,USA
UTB04361,BA.2.3,ORF8 protein,121,SD,2022-05-25,2022,5,25,USA
UTB04362,BA.2.3,nucleocapsid phosphoprotein,416,SD,2022-05-25,2022,5,25,USA
UTB04363,BA.2.3,ORF10 protein,38,SD,2022-05-25,2022,5,25,USA
UTB04460,BA.2.12.1,ORF1ab polyprotein,7093,SD,2022-05-25,2022,5,25,USA
UTB04461,BA.2.12.1,ORF1a polyprotein,4402,SD,2022-05-25,2022,5,25,USA
UTB04462,BA.2.12.1,surface glycoprotein,1270,SD,2022-05-25,2022,5,25,USA
UTB04463,BA.2.12.1,ORF3a protein,275,SD,2022-05-25,2022,5,25,USA
UTB04464,BA.2.12.1,envelope protein,75,SD,2022-05-25,2022,5,25,USA
