Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
UWW78987,BA.5.1.36,ORF8 protein,121,ID,2022-09-03,2022,9,3,USA
UWW78988,BA.5.1.36,nucleocapsid phosphoprotein,416,ID,2022-09-03,2022,9,3,USA
UWW78989,BA.5.1.36,ORF10 protein,38,ID,2022-09-03,2022,9,3,USA
UWU42679,BA.4.4,ORF1ab polyprotein,7090,ID,2022-08-03,2022,8,3,USA
UWU42680,BA.4.4,ORF1a polyprotein,4399,ID,2022-08-03,2022,8,3,USA
UWU42681,BA.4.4,surface glycoprotein,1268,ID,2022-08-03,2022,8,3,USA
UWU42682,BA.4.4,ORF3a protein,275,ID,2022-08-03,2022,8,3,USA
UWU42683,BA.4.4,envelope protein,75,ID,2022-08-03,2022,8,3,USA
UWU42684,BA.4.4,membrane glycoprotein,222,ID,2022-08-03,2022,8,3,USA
UWU42685,BA.4.4,ORF6 protein,61,ID,2022-08-03,2022,8,3,USA
UWU42686,BA.4.4,ORF7a protein,121,ID,2022-08-03,2022,8,3,USA
UWU42687,BA.4.4,ORF7b protein,43,ID,2022-08-03,2022,8,3,USA
UWU42688,BA.4.4,ORF8 protein,121,ID,2022-08-03,2022,8,3,USA
UWU42689,BA.4.4,nucleocapsid phosphoprotein,416,ID,2022-08-03,2022,8,3,USA
UWU42690,BA.4.4,ORF10 protein,38,ID,2022-08-03,2022,8,3,USA
UWJ56367,BA.4,ORF1ab polyprotein,7090,ID,2022-08-22,2022,8,22,USA
UWJ56368,BA.4,ORF1a polyprotein,4399,ID,2022-08-22,2022,8,22,USA
UWJ56369,BA.4,surface glycoprotein,1268,ID,2022-08-22,2022,8,22,USA
UWJ56370,BA.4,ORF3a protein,275,ID,2022-08-22,2022,8,22,USA
UWJ56371,BA.4,envelope protein,75,ID,2022-08-22,2022,8,22,USA
UWJ56372,BA.4,membrane glycoprotein,222,ID,2022-08-22,2022,8,22,USA
UWJ56373,BA.4,ORF6 protein,61,ID,2022-08-22,2022,8,22,USA
UWJ56374,BA.4,ORF7a protein,121,ID,2022-08-22,2022,8,22,USA
UWJ56375,BA.4,ORF7b protein,43,ID,2022-08-22,2022,8,22,USA
UWJ56376,BA.4,ORF8 protein,121,ID,2022-08-22,2022,8,22,USA
UWJ56377,BA.4,nucleocapsid phosphoprotein,416,ID,2022-08-22,2022,8,22,USA
UWJ56378,BA.4,ORF10 protein,38,ID,2022-08-22,2022,8,22,USA
UVX15745,BA.5.6,ORF1ab polyprotein,7093,ID,2022-08-19,2022,8,19,USA
UVX15746,BA.5.6,ORF1a polyprotein,4402,ID,2022-08-19,2022,8,19,USA
UVX15747,BA.5.6,surface glycoprotein,1268,ID,2022-08-19,2022,8,19,USA
UVX15748,BA.5.6,ORF3a protein,275,ID,2022-08-19,2022,8,19,USA
UVX15749,BA.5.6,envelope protein,75,ID,2022-08-19,2022,8,19,USA
UVX15750,BA.5.6,membrane glycoprotein,222,ID,2022-08-19,2022,8,19,USA
UVX15751,BA.5.6,ORF6 protein,61,ID,2022-08-19,2022,8,19,USA
UVX15752,BA.5.6,ORF7a protein,121,ID,2022-08-19,2022,8,19,USA
UVX15753,BA.5.6,ORF7b protein,43,ID,2022-08-19,2022,8,19,USA
UVX15754,BA.5.6,ORF8 protein,121,ID,2022-08-19,2022,8,19,USA
UVX15755,BA.5.6,nucleocapsid phosphoprotein,416,ID,2022-08-19,2022,8,19,USA
UVX15756,BA.5.6,ORF10 protein,38,ID,2022-08-19,2022,8,19,USA
UVI52944,BA.5,ORF1ab polyprotein,7093,ID,2022-07-15,2022,7,15,USA
UVI52945,BA.5,ORF1a polyprotein,4402,ID,2022-07-15,2022,7,15,USA
UVI52946,BA.5,surface glycoprotein,1268,ID,2022-07-15,2022,7,15,USA
UVI52947,BA.5,ORF3a protein,275,ID,2022-07-15,2022,7,15,USA
UVI52948,BA.5,envelope protein,75,ID,2022-07-15,2022,7,15,USA
UVI52949,BA.5,membrane glycoprotein,222,ID,2022-07-15,2022,7,15,USA
UVI52950,BA.5,ORF6 protein,61,ID,2022-07-15,2022,7,15,USA
UVI52951,BA.5,ORF7a protein,121,ID,2022-07-15,2022,7,15,USA
UVI52952,BA.5,ORF7b protein,43,ID,2022-07-15,2022,7,15,USA
UVI52953,BA.5,ORF8 protein,121,ID,2022-07-15,2022,7,15,USA
UVI52954,BA.5,nucleocapsid phosphoprotein,416,ID,2022-07-15,2022,7,15,USA
UVI52955,BA.5,ORF10 protein,38,ID,2022-07-15,2022,7,15,USA
UVG82232,BA.5.3.1,ORF1ab polyprotein,7092,ID,2022-08-07,2022,8,7,USA
UVG82233,BA.5.3.1,ORF1a polyprotein,4401,ID,2022-08-07,2022,8,7,USA
UVG82234,BA.5.3.1,surface glycoprotein,1268,ID,2022-08-07,2022,8,7,USA
UVG82235,BA.5.3.1,ORF3a protein,275,ID,2022-08-07,2022,8,7,USA
UVG82236,BA.5.3.1,envelope protein,75,ID,2022-08-07,2022,8,7,USA
UVG82237,BA.5.3.1,membrane glycoprotein,222,ID,2022-08-07,2022,8,7,USA
UVG82238,BA.5.3.1,ORF6 protein,61,ID,2022-08-07,2022,8,7,USA
UVG82239,BA.5.3.1,ORF7a protein,121,ID,2022-08-07,2022,8,7,USA
UVG82240,BA.5.3.1,ORF7b protein,43,ID,2022-08-07,2022,8,7,USA
UVG82241,BA.5.3.1,ORF8 protein,121,ID,2022-08-07,2022,8,7,USA
UVG82242,BA.5.3.1,nucleocapsid phosphoprotein,416,ID,2022-08-07,2022,8,7,USA
UVG82243,BA.5.3.1,ORF10 protein,38,ID,2022-08-07,2022,8,7,USA
UVC05450,BA.4.1,ORF1ab polyprotein,7090,ID,2022-08-06,2022,8,6,USA
UVC05451,BA.4.1,ORF1a polyprotein,4399,ID,2022-08-06,2022,8,6,USA
UVC05452,BA.4.1,surface glycoprotein,1268,ID,2022-08-06,2022,8,6,USA
UVC05453,BA.4.1,ORF3a protein,275,ID,2022-08-06,2022,8,6,USA
UVC05454,BA.4.1,envelope protein,75,ID,2022-08-06,2022,8,6,USA
UVC05455,BA.4.1,membrane glycoprotein,222,ID,2022-08-06,2022,8,6,USA
UVC05456,BA.4.1,ORF6 protein,61,ID,2022-08-06,2022,8,6,USA
UVC05457,BA.4.1,ORF7a protein,121,ID,2022-08-06,2022,8,6,USA
UVC05458,BA.4.1,ORF7b protein,43,ID,2022-08-06,2022,8,6,USA
UVC05459,BA.4.1,ORF8 protein,121,ID,2022-08-06,2022,8,6,USA
UVC05460,BA.4.1,nucleocapsid phosphoprotein,416,ID,2022-08-06,2022,8,6,USA
UVC05461,BA.4.1,ORF10 protein,38,ID,2022-08-06,2022,8,6,USA
UUW57602,BA.5.8,ORF1ab polyprotein,7093,ID,2022-07-29,2022,7,29,USA
UUW57603,BA.5.8,ORF1a polyprotein,4402,ID,2022-07-29,2022,7,29,USA
UUW57604,BA.5.8,surface glycoprotein,1268,ID,2022-07-29,2022,7,29,USA
UUW57605,BA.5.8,ORF3a protein,275,ID,2022-07-29,2022,7,29,USA
UUW57606,BA.5.8,envelope protein,75,ID,2022-07-29,2022,7,29,USA
UUW57607,BA.5.8,membrane glycoprotein,222,ID,2022-07-29,2022,7,29,USA
UUW57608,BA.5.8,ORF6 protein,61,ID,2022-07-29,2022,7,29,USA
UUW57609,BA.5.8,ORF7a protein,121,ID,2022-07-29,2022,7,29,USA
UUW57610,BA.5.8,ORF7b protein,43,ID,2022-07-29,2022,7,29,USA
UUW57611,BA.5.8,ORF8 protein,121,ID,2022-07-29,2022,7,29,USA
UUW57612,BA.5.8,nucleocapsid phosphoprotein,416,ID,2022-07-29,2022,7,29,USA
UUW57613,BA.5.8,ORF10 protein,38,ID,2022-07-29,2022,7,29,USA
UUV78407,BA.2.76,ORF1ab polyprotein,7093,ID,2022-07-11,2022,7,11,USA
UUV78408,BA.2.76,ORF1a polyprotein,4402,ID,2022-07-11,2022,7,11,USA
UUV78409,BA.2.76,surface glycoprotein,1270,ID,2022-07-11,2022,7,11,USA
UUV78410,BA.2.76,ORF3a protein,275,ID,2022-07-11,2022,7,11,USA
UUV78411,BA.2.76,envelope protein,75,ID,2022-07-11,2022,7,11,USA
UUV78412,BA.2.76,membrane glycoprotein,222,ID,2022-07-11,2022,7,11,USA
UUV78413,BA.2.76,ORF6 protein,61,ID,2022-07-11,2022,7,11,USA
UUV78414,BA.2.76,ORF7a protein,121,ID,2022-07-11,2022,7,11,USA
UUV78415,BA.2.76,ORF7b protein,43,ID,2022-07-11,2022,7,11,USA
UUV78416,BA.2.76,ORF8 protein,121,ID,2022-07-11,2022,7,11,USA
UUV78417,BA.2.76,nucleocapsid phosphoprotein,416,ID,2022-07-11,2022,7,11,USA
UUV78418,BA.2.76,ORF10 protein,38,ID,2022-07-11,2022,7,11,USA
UUV78633,BA.4.6,ORF1ab polyprotein,7090,ID,2022-07-11,2022,7,11,USA
UUV78634,BA.4.6,ORF1a polyprotein,4399,ID,2022-07-11,2022,7,11,USA
UUV78635,BA.4.6,surface glycoprotein,1268,ID,2022-07-11,2022,7,11,USA
UUV78636,BA.4.6,ORF3a protein,275,ID,2022-07-11,2022,7,11,USA
UUV78637,BA.4.6,envelope protein,75,ID,2022-07-11,2022,7,11,USA
UUV78638,BA.4.6,membrane glycoprotein,222,ID,2022-07-11,2022,7,11,USA
UUV78639,BA.4.6,ORF6 protein,61,ID,2022-07-11,2022,7,11,USA
UUV78640,BA.4.6,ORF7a protein,121,ID,2022-07-11,2022,7,11,USA
UUV78641,BA.4.6,ORF7b protein,43,ID,2022-07-11,2022,7,11,USA
UUV78642,BA.4.6,ORF8 protein,121,ID,2022-07-11,2022,7,11,USA
UUV78643,BA.4.6,nucleocapsid phosphoprotein,416,ID,2022-07-11,2022,7,11,USA
UUV78644,BA.4.6,ORF10 protein,38,ID,2022-07-11,2022,7,11,USA
UUS41475,BA.5.6,ORF1ab polyprotein,7093,ID,2022-07-24,2022,7,24,USA
UUS41476,BA.5.6,ORF1a polyprotein,4402,ID,2022-07-24,2022,7,24,USA
UUS41477,BA.5.6,surface glycoprotein,1268,ID,2022-07-24,2022,7,24,USA
UUS41478,BA.5.6,ORF3a protein,275,ID,2022-07-24,2022,7,24,USA
UUS41479,BA.5.6,envelope protein,75,ID,2022-07-24,2022,7,24,USA
UUS41480,BA.5.6,membrane glycoprotein,222,ID,2022-07-24,2022,7,24,USA
UUS41481,BA.5.6,ORF6 protein,61,ID,2022-07-24,2022,7,24,USA
UUS41482,BA.5.6,ORF7a protein,121,ID,2022-07-24,2022,7,24,USA
UUS41483,BA.5.6,ORF7b protein,43,ID,2022-07-24,2022,7,24,USA
UUS41484,BA.5.6,ORF8 protein,121,ID,2022-07-24,2022,7,24,USA
UUS41485,BA.5.6,nucleocapsid phosphoprotein,416,ID,2022-07-24,2022,7,24,USA
UUS41486,BA.5.6,ORF10 protein,38,ID,2022-07-24,2022,7,24,USA
UUM91561,BF.8,ORF1ab polyprotein,7093,ID,2022-07-20,2022,7,20,USA
UUM91562,BF.8,ORF1a polyprotein,4402,ID,2022-07-20,2022,7,20,USA
UUM91563,BF.8,surface glycoprotein,1268,ID,2022-07-20,2022,7,20,USA
UUM91564,BF.8,ORF3a protein,275,ID,2022-07-20,2022,7,20,USA
UUM91565,BF.8,envelope protein,75,ID,2022-07-20,2022,7,20,USA
UUM91566,BF.8,membrane glycoprotein,222,ID,2022-07-20,2022,7,20,USA
UUM91567,BF.8,ORF6 protein,61,ID,2022-07-20,2022,7,20,USA
UUM91568,BF.8,ORF7a protein,121,ID,2022-07-20,2022,7,20,USA
UUM91569,BF.8,ORF7b protein,43,ID,2022-07-20,2022,7,20,USA
UUM91570,BF.8,ORF8 protein,121,ID,2022-07-20,2022,7,20,USA
UUM91571,BF.8,nucleocapsid phosphoprotein,416,ID,2022-07-20,2022,7,20,USA
UUM91572,BF.8,ORF10 protein,38,ID,2022-07-20,2022,7,20,USA
UUG14688,BA.2.38,ORF1ab polyprotein,7093,ID,2022-07-16,2022,7,16,USA
UUG14689,BA.2.38,ORF1a polyprotein,4402,ID,2022-07-16,2022,7,16,USA
UUG14690,BA.2.38,surface glycoprotein,1270,ID,2022-07-16,2022,7,16,USA
UUG14691,BA.2.38,ORF3a protein,275,ID,2022-07-16,2022,7,16,USA
UUG14692,BA.2.38,envelope protein,75,ID,2022-07-16,2022,7,16,USA
UUG14693,BA.2.38,membrane glycoprotein,222,ID,2022-07-16,2022,7,16,USA
UUG14694,BA.2.38,ORF6 protein,61,ID,2022-07-16,2022,7,16,USA
UUG14695,BA.2.38,ORF7a protein,121,ID,2022-07-16,2022,7,16,USA
UUG14696,BA.2.38,ORF7b protein,43,ID,2022-07-16,2022,7,16,USA
UUG14697,BA.2.38,ORF8 protein,121,ID,2022-07-16,2022,7,16,USA
UUG14698,BA.2.38,nucleocapsid phosphoprotein,416,ID,2022-07-16,2022,7,16,USA
UUG14699,BA.2.38,ORF10 protein,38,ID,2022-07-16,2022,7,16,USA
UUG16618,BE.1,ORF1ab polyprotein,7093,ID,2022-07-17,2022,7,17,USA
UUG16619,BE.1,ORF1a polyprotein,4402,ID,2022-07-17,2022,7,17,USA
UUG16620,BE.1,surface glycoprotein,1268,ID,2022-07-17,2022,7,17,USA
UUG16621,BE.1,ORF3a protein,275,ID,2022-07-17,2022,7,17,USA
UUG16622,BE.1,envelope protein,75,ID,2022-07-17,2022,7,17,USA
UUG16623,BE.1,membrane glycoprotein,222,ID,2022-07-17,2022,7,17,USA
UUG16624,BE.1,ORF6 protein,61,ID,2022-07-17,2022,7,17,USA
UUG16625,BE.1,ORF7a protein,121,ID,2022-07-17,2022,7,17,USA
UUG16626,BE.1,ORF7b protein,43,ID,2022-07-17,2022,7,17,USA
UUG16627,BE.1,ORF8 protein,121,ID,2022-07-17,2022,7,17,USA
UUG16628,BE.1,nucleocapsid phosphoprotein,416,ID,2022-07-17,2022,7,17,USA
UUG16629,BE.1,ORF10 protein,38,ID,2022-07-17,2022,7,17,USA
UUG16641,BA.4.4,ORF1ab polyprotein,7090,ID,2022-07-17,2022,7,17,USA
UUG16642,BA.4.4,ORF1a polyprotein,4399,ID,2022-07-17,2022,7,17,USA
UUG16643,BA.4.4,surface glycoprotein,1268,ID,2022-07-17,2022,7,17,USA
UUG16644,BA.4.4,ORF3a protein,275,ID,2022-07-17,2022,7,17,USA
UUG16645,BA.4.4,envelope protein,75,ID,2022-07-17,2022,7,17,USA
UUG16646,BA.4.4,membrane glycoprotein,222,ID,2022-07-17,2022,7,17,USA
UUG16647,BA.4.4,ORF6 protein,61,ID,2022-07-17,2022,7,17,USA
UUG16648,BA.4.4,ORF7a protein,121,ID,2022-07-17,2022,7,17,USA
UUG16649,BA.4.4,ORF7b protein,43,ID,2022-07-17,2022,7,17,USA
UUG16650,BA.4.4,ORF8 protein,121,ID,2022-07-17,2022,7,17,USA
UUG16651,BA.4.4,nucleocapsid phosphoprotein,416,ID,2022-07-17,2022,7,17,USA
UUG16652,BA.4.4,ORF10 protein,38,ID,2022-07-17,2022,7,17,USA
UUF96708,BA.5.1.1,ORF1ab polyprotein,7093,ID,2022-07-06,2022,7,6,USA
UUF96709,BA.5.1.1,ORF1a polyprotein,4402,ID,2022-07-06,2022,7,6,USA
UUF96710,BA.5.1.1,surface glycoprotein,1268,ID,2022-07-06,2022,7,6,USA
UUF96711,BA.5.1.1,ORF3a protein,275,ID,2022-07-06,2022,7,6,USA
UUF96712,BA.5.1.1,envelope protein,75,ID,2022-07-06,2022,7,6,USA
UUF96713,BA.5.1.1,membrane glycoprotein,222,ID,2022-07-06,2022,7,6,USA
UUF96714,BA.5.1.1,ORF6 protein,61,ID,2022-07-06,2022,7,6,USA
UUF96715,BA.5.1.1,ORF7a protein,121,ID,2022-07-06,2022,7,6,USA
UUF96716,BA.5.1.1,ORF7b protein,43,ID,2022-07-06,2022,7,6,USA
UUF96717,BA.5.1.1,ORF8 protein,121,ID,2022-07-06,2022,7,6,USA
UUF96718,BA.5.1.1,nucleocapsid phosphoprotein,416,ID,2022-07-06,2022,7,6,USA
UUF96719,BA.5.1.1,ORF10 protein,38,ID,2022-07-06,2022,7,6,USA
UUF97402,BA.4,ORF1ab polyprotein,7090,ID,2022-07-07,2022,7,7,USA
UUF97403,BA.4,ORF1a polyprotein,4399,ID,2022-07-07,2022,7,7,USA
UUF97404,BA.4,surface glycoprotein,1268,ID,2022-07-07,2022,7,7,USA
UUF97405,BA.4,ORF3a protein,275,ID,2022-07-07,2022,7,7,USA
UUF97406,BA.4,envelope protein,75,ID,2022-07-07,2022,7,7,USA
UUF97407,BA.4,membrane glycoprotein,222,ID,2022-07-07,2022,7,7,USA
UUF97408,BA.4,ORF6 protein,61,ID,2022-07-07,2022,7,7,USA
UUF97409,BA.4,ORF7a protein,121,ID,2022-07-07,2022,7,7,USA
UUF97410,BA.4,ORF7b protein,43,ID,2022-07-07,2022,7,7,USA
UUF97411,BA.4,ORF8 protein,121,ID,2022-07-07,2022,7,7,USA
UUF97412,BA.4,nucleocapsid phosphoprotein,416,ID,2022-07-07,2022,7,7,USA
UUF97413,BA.4,ORF10 protein,38,ID,2022-07-07,2022,7,7,USA
UTZ44846,BA.5.1.3,ORF1ab polyprotein,7088,ID,2022-07-04,2022,7,4,USA
UTZ44847,BA.5.1.3,ORF1a polyprotein,4397,ID,2022-07-04,2022,7,4,USA
UTZ44848,BA.5.1.3,surface glycoprotein,1268,ID,2022-07-04,2022,7,4,USA
UTZ44849,BA.5.1.3,ORF3a protein,275,ID,2022-07-04,2022,7,4,USA
UTZ44850,BA.5.1.3,envelope protein,75,ID,2022-07-04,2022,7,4,USA
UTZ44851,BA.5.1.3,membrane glycoprotein,222,ID,2022-07-04,2022,7,4,USA
UTZ44852,BA.5.1.3,ORF6 protein,61,ID,2022-07-04,2022,7,4,USA
UTZ44853,BA.5.1.3,ORF7a protein,121,ID,2022-07-04,2022,7,4,USA
UTZ44854,BA.5.1.3,ORF7b protein,43,ID,2022-07-04,2022,7,4,USA
UTZ44855,BA.5.1.3,ORF8 protein,121,ID,2022-07-04,2022,7,4,USA
UTZ44856,BA.5.1.3,nucleocapsid phosphoprotein,416,ID,2022-07-04,2022,7,4,USA
UTZ44857,BA.5.1.3,ORF10 protein,38,ID,2022-07-04,2022,7,4,USA
UTU05119,BA.5.6,ORF1ab polyprotein,7093,ID,2022-06-28,2022,6,28,USA
UTU05120,BA.5.6,ORF1a polyprotein,4402,ID,2022-06-28,2022,6,28,USA
UTU05121,BA.5.6,surface glycoprotein,1268,ID,2022-06-28,2022,6,28,USA
UTU05122,BA.5.6,ORF3a protein,275,ID,2022-06-28,2022,6,28,USA
UTU05123,BA.5.6,envelope protein,75,ID,2022-06-28,2022,6,28,USA
UTU05124,BA.5.6,membrane glycoprotein,222,ID,2022-06-28,2022,6,28,USA
UTU05125,BA.5.6,ORF6 protein,61,ID,2022-06-28,2022,6,28,USA
UTU05126,BA.5.6,ORF7a protein,121,ID,2022-06-28,2022,6,28,USA
UTU05127,BA.5.6,ORF7b protein,43,ID,2022-06-28,2022,6,28,USA
UTU05128,BA.5.6,ORF8 protein,121,ID,2022-06-28,2022,6,28,USA
UTU05129,BA.5.6,nucleocapsid phosphoprotein,416,ID,2022-06-28,2022,6,28,USA
UTU05130,BA.5.6,ORF10 protein,38,ID,2022-06-28,2022,6,28,USA
UTN61047,BE.1,ORF1ab polyprotein,7093,ID,2022-06-28,2022,6,28,USA
UTN61048,BE.1,ORF1a polyprotein,4402,ID,2022-06-28,2022,6,28,USA
UTN61049,BE.1,surface glycoprotein,1268,ID,2022-06-28,2022,6,28,USA
UTN61050,BE.1,ORF3a protein,275,ID,2022-06-28,2022,6,28,USA
UTN61051,BE.1,envelope protein,75,ID,2022-06-28,2022,6,28,USA
UTN61052,BE.1,membrane glycoprotein,222,ID,2022-06-28,2022,6,28,USA
UTN61053,BE.1,ORF6 protein,61,ID,2022-06-28,2022,6,28,USA
UTN61054,BE.1,ORF7a protein,121,ID,2022-06-28,2022,6,28,USA
UTN61055,BE.1,ORF7b protein,43,ID,2022-06-28,2022,6,28,USA
UTN61056,BE.1,ORF8 protein,121,ID,2022-06-28,2022,6,28,USA
UTN61057,BE.1,nucleocapsid phosphoprotein,416,ID,2022-06-28,2022,6,28,USA
UTN61058,BE.1,ORF10 protein,38,ID,2022-06-28,2022,6,28,USA
UTN63054,BA.5.5,ORF1ab polyprotein,7093,ID,2022-06-29,2022,6,29,USA
UTN63055,BA.5.5,ORF1a polyprotein,4402,ID,2022-06-29,2022,6,29,USA
UTN63056,BA.5.5,surface glycoprotein,1268,ID,2022-06-29,2022,6,29,USA
UTN63057,BA.5.5,ORF3a protein,275,ID,2022-06-29,2022,6,29,USA
UTN63058,BA.5.5,envelope protein,75,ID,2022-06-29,2022,6,29,USA
UTN63059,BA.5.5,membrane glycoprotein,222,ID,2022-06-29,2022,6,29,USA
UTN63060,BA.5.5,ORF6 protein,61,ID,2022-06-29,2022,6,29,USA
UTN63061,BA.5.5,ORF7a protein,121,ID,2022-06-29,2022,6,29,USA
UTN63062,BA.5.5,ORF7b protein,43,ID,2022-06-29,2022,6,29,USA
UTN63063,BA.5.5,ORF8 protein,121,ID,2022-06-29,2022,6,29,USA
UTN63064,BA.5.5,nucleocapsid phosphoprotein,416,ID,2022-06-29,2022,6,29,USA
UTN63065,BA.5.5,ORF10 protein,38,ID,2022-06-29,2022,6,29,USA
UTN65869,BA.2,ORF1ab polyprotein,7093,ID,2022-06-30,2022,6,30,USA
UTN65870,BA.2,ORF1a polyprotein,4402,ID,2022-06-30,2022,6,30,USA
UTN65871,BA.2,surface glycoprotein,1270,ID,2022-06-30,2022,6,30,USA
UTN65872,BA.2,ORF3a protein,275,ID,2022-06-30,2022,6,30,USA
UTN65873,BA.2,envelope protein,75,ID,2022-06-30,2022,6,30,USA
UTN65874,BA.2,membrane glycoprotein,222,ID,2022-06-30,2022,6,30,USA
UTN65875,BA.2,ORF6 protein,61,ID,2022-06-30,2022,6,30,USA
UTN65876,BA.2,ORF7a protein,121,ID,2022-06-30,2022,6,30,USA
UTN65877,BA.2,ORF7b protein,43,ID,2022-06-30,2022,6,30,USA
UTN65878,BA.2,ORF8 protein,121,ID,2022-06-30,2022,6,30,USA
UTN65879,BA.2,nucleocapsid phosphoprotein,416,ID,2022-06-30,2022,6,30,USA
UTN65880,BA.2,ORF10 protein,38,ID,2022-06-30,2022,6,30,USA
UTN69435,BA.2,ORF1ab polyprotein,7093,ID,2022-07-01,2022,7,1,USA
UTN69436,BA.2,ORF1a polyprotein,4402,ID,2022-07-01,2022,7,1,USA
UTN69437,BA.2,surface glycoprotein,1268,ID,2022-07-01,2022,7,1,USA
UTN69438,BA.2,ORF3a protein,275,ID,2022-07-01,2022,7,1,USA
UTN69439,BA.2,envelope protein,75,ID,2022-07-01,2022,7,1,USA
UTN69440,BA.2,membrane glycoprotein,222,ID,2022-07-01,2022,7,1,USA
UTN69441,BA.2,ORF6 protein,61,ID,2022-07-01,2022,7,1,USA
UTN69442,BA.2,ORF7a protein,121,ID,2022-07-01,2022,7,1,USA
UTN69443,BA.2,ORF7b protein,43,ID,2022-07-01,2022,7,1,USA
UTN69444,BA.2,ORF8 protein,121,ID,2022-07-01,2022,7,1,USA
UTN69445,BA.2,nucleocapsid phosphoprotein,416,ID,2022-07-01,2022,7,1,USA
UTN69446,BA.2,ORF10 protein,38,ID,2022-07-01,2022,7,1,USA
UTN48847,BA.2.12.1,ORF1ab polyprotein,7093,ID,2022-06-16,2022,6,16,USA
UTN48848,BA.2.12.1,ORF1a polyprotein,4402,ID,2022-06-16,2022,6,16,USA
UTN48849,BA.2.12.1,surface glycoprotein,1270,ID,2022-06-16,2022,6,16,USA
UTN48850,BA.2.12.1,ORF3a protein,275,ID,2022-06-16,2022,6,16,USA
UTN48851,BA.2.12.1,envelope protein,75,ID,2022-06-16,2022,6,16,USA
UTN48852,BA.2.12.1,membrane glycoprotein,222,ID,2022-06-16,2022,6,16,USA
UTN48853,BA.2.12.1,ORF6 protein,61,ID,2022-06-16,2022,6,16,USA
UTN48854,BA.2.12.1,ORF7a protein,121,ID,2022-06-16,2022,6,16,USA
UTN48855,BA.2.12.1,ORF7b protein,43,ID,2022-06-16,2022,6,16,USA
UTN48856,BA.2.12.1,ORF8 protein,121,ID,2022-06-16,2022,6,16,USA
UTN48857,BA.2.12.1,nucleocapsid phosphoprotein,416,ID,2022-06-16,2022,6,16,USA
UTN48858,BA.2.12.1,ORF10 protein,38,ID,2022-06-16,2022,6,16,USA
UTJ98285,BA.5.2.1,ORF1ab polyprotein,7093,ID,2022-06-25,2022,6,25,USA
UTJ98286,BA.5.2.1,ORF1a polyprotein,4402,ID,2022-06-25,2022,6,25,USA
UTJ98287,BA.5.2.1,surface glycoprotein,1268,ID,2022-06-25,2022,6,25,USA
UTJ98288,BA.5.2.1,ORF3a protein,275,ID,2022-06-25,2022,6,25,USA
UTJ98289,BA.5.2.1,envelope protein,75,ID,2022-06-25,2022,6,25,USA
UTJ98290,BA.5.2.1,membrane glycoprotein,222,ID,2022-06-25,2022,6,25,USA
UTJ98291,BA.5.2.1,ORF6 protein,61,ID,2022-06-25,2022,6,25,USA
UTJ98292,BA.5.2.1,ORF7a protein,121,ID,2022-06-25,2022,6,25,USA
UTJ98293,BA.5.2.1,ORF7b protein,43,ID,2022-06-25,2022,6,25,USA
UTJ98294,BA.5.2.1,ORF8 protein,121,ID,2022-06-25,2022,6,25,USA
UTJ98295,BA.5.2.1,nucleocapsid phosphoprotein,416,ID,2022-06-25,2022,6,25,USA
UTJ98296,BA.5.2.1,ORF10 protein,38,ID,2022-06-25,2022,6,25,USA
UTK04492,BA.5.2,ORF1ab polyprotein,7093,ID,2022-06-27,2022,6,27,USA
UTK04493,BA.5.2,ORF1a polyprotein,4402,ID,2022-06-27,2022,6,27,USA
UTK04494,BA.5.2,surface glycoprotein,1268,ID,2022-06-27,2022,6,27,USA
UTK04495,BA.5.2,ORF3a protein,275,ID,2022-06-27,2022,6,27,USA
UTK04496,BA.5.2,envelope protein,75,ID,2022-06-27,2022,6,27,USA
UTK04497,BA.5.2,membrane glycoprotein,222,ID,2022-06-27,2022,6,27,USA
UTK04498,BA.5.2,ORF6 protein,61,ID,2022-06-27,2022,6,27,USA
UTK04499,BA.5.2,ORF7a protein,121,ID,2022-06-27,2022,6,27,USA
UTK04500,BA.5.2,ORF7b protein,43,ID,2022-06-27,2022,6,27,USA
UTK04501,BA.5.2,ORF8 protein,121,ID,2022-06-27,2022,6,27,USA
UTK04502,BA.5.2,nucleocapsid phosphoprotein,416,ID,2022-06-27,2022,6,27,USA
UTK04503,BA.5.2,ORF10 protein,38,ID,2022-06-27,2022,6,27,USA
UTE49948,BF.8,ORF1ab polyprotein,7093,ID,2022-06-21,2022,6,21,USA
UTE49949,BF.8,ORF1a polyprotein,4402,ID,2022-06-21,2022,6,21,USA
UTE49950,BF.8,surface glycoprotein,1268,ID,2022-06-21,2022,6,21,USA
UTE49951,BF.8,ORF3a protein,275,ID,2022-06-21,2022,6,21,USA
UTE49952,BF.8,envelope protein,75,ID,2022-06-21,2022,6,21,USA
UTE49953,BF.8,membrane glycoprotein,222,ID,2022-06-21,2022,6,21,USA
UTE49954,BF.8,ORF6 protein,61,ID,2022-06-21,2022,6,21,USA
UTE49955,BF.8,ORF7a protein,121,ID,2022-06-21,2022,6,21,USA
UTE49956,BF.8,ORF7b protein,43,ID,2022-06-21,2022,6,21,USA
UTE49957,BF.8,ORF8 protein,121,ID,2022-06-21,2022,6,21,USA
UTE49958,BF.8,nucleocapsid phosphoprotein,416,ID,2022-06-21,2022,6,21,USA
