Accession,Pangolin,Length,Country,Collection_Date,Year,Month,Day
ON291159,B.1.160.28,29702,France,2021-02-26,2021,2,26
ON291169,A.21,29702,France,2021-02-22,2021,2,22
ON291183,B.1.221,29702,France,2020-08-24,2020,8,24
ON291252,AY.43.8,29689,France,2021-08-13,2021,8,13
ON291349,AY.126,29689,France,2021-08-14,2021,8,14
ON291518,AY.75,29689,France,2021-08-07,2021,8,7
ON291573,B.1.258,29696,France,2021-03-12,2021,3,12
ON291630,B.1.177,29702,France,2020-11-04,2020,11,4
ON291662,B.1.1.269,29702,France,2020-11-20,2020,11,20
ON291711,B.1.177,29702,France,2020-12-29,2020,12,29
ON297699,B.1.273,29703,France,2020-03-27,2020,3,27
ON297719,B.40,29703,France,2020-03-28,2020,3,28
ON297734,B.1.178,29703,France,2020-03-29,2020,3,29
ON297748,B.1.273,29703,France,2020-05-01,2020,5,1
ON297763,B.1.160.30,29703,France,2020-10-14,2020,10,14
ON297764,B.1.367,29703,France,2021-01-06,2021,1,6
ON297775,B.1.1.297,29703,France,2020-09-01,2020,9,1
ON297780,B.1.1.1,29703,France,2020-09-01,2020,9,1
ON297783,B.1,29703,France,2020-09-01,2020,9,1
ON297786,B.1.597,29703,France,2020-09-01,2020,9,1
ON297801,B.1.416,29694,France,2020-09-02,2020,9,2
ON297836,B.1.416.1,29703,France,2020-09-04,2020,9,4
ON297864,B.1.1,29703,France,2020-09-07,2020,9,7
ON297917,B.1.160.30,29703,France,2020-09-10,2020,9,10
ON297933,B.1.160.28,29703,France,2020-09-10,2020,9,10
ON298017,B.1.1.33,29703,France,2020-09-16,2020,9,16
ON298030,B.1.389,29703,France,2020-09-16,2020,9,16
ON298112,B.1.617.2,29690,France,2021-06-09,2021,6,9
ON298145,B.1.13,29703,France,2020-03-22,2020,3,22
ON298194,B.1.258,29697,France,2020-09-04,2020,9,4
ON298290,C.18,29703,France,2020-09-15,2020,9,15
ON298357,B.1.416.1,29703,France,2020-10-18,2020,10,18
ON298400,B.1.1,29703,France,2020-10-25,2020,10,25
ON298428,A.21,29703,France,2021-03-06,2021,3,6
ON298433,B.1,29700,France,2021-03-22,2021,3,22
ON298492,B.1.367,29703,France,2020-10-16,2020,10,16
ON298680,B.1.1.371,29703,France,2020-11-10,2020,11,10
ON298720,B.1,29703,France,2020-12-18,2020,12,18
ON298742,B.1.177.45,29703,France,2020-09-12,2020,9,12
ON298752,B.1.351.2,29694,France,2021-03-18,2021,3,18
ON298754,B.1.177.81,29703,France,2021-03-23,2021,3,23
ON298756,B.1.597,29703,France,2021-03-26,2021,3,26
ON298768,B.1.221,29703,France,2020-11-03,2020,11,3
ON298797,B.1.597,29703,France,2021-08-10,2021,8,10
ON298832,B.1.367,29703,France,2020-11-02,2020,11,2
ON298977,B.1,29703,France,2020-11-12,2020,11,12
ON299010,B.1.1,29703,France,2020-11-16,2020,11,16
ON299021,B.1.1.241,29703,France,2020-11-16,2020,11,16
ON301832,B.1.525,29603,France,2021-04-20,2021,4,20
ON301840,B.1.221,29702,France,2021-01-10,2021,1,10
ON302130,B.1.160,29703,France,2020-07-30,2020,7,30
ON302131,B.1,29696,France,2020-07-30,2020,7,30
ON302163,B.1.36,29703,France,2020-10-20,2020,10,20
ON302166,B.1,29603,France,2020-10-20,2020,10,20
ON302167,B.1.1.232,29703,France,2020-10-20,2020,10,20
ON302223,B.1.1.198,29703,France,2020-07-23,2020,7,23
ON302224,B.1.1,29669,France,2020-07-24,2020,7,24
ON302225,B.1.597,29698,France,2020-07-28,2020,7,28
ON302281,B.1,29703,France,2020-02-29,2020,2,29
ON302291,B.1.1.189,29703,France,2020-12-18,2020,12,18
ON302304,B.1.1.351,29703,France,2020-12-02,2020,12,2
ON302311,AH.2,29703,France,2021-01-11,2021,1,11
ON302717,P.1,29698,France,2021-02-03,2021,2,3
ON302718,B.1.258.3,29694,France,2021-01-29,2021,1,29
ON302728,B.1.1.10,29703,France,2021-02-02,2021,2,2
ON302733,B.1.177.10,29703,France,2021-02-01,2021,2,1
ON302765,B.1.1.1,29703,France,2020-03-12,2020,3,12
ON302816,B.1.597,29703,France,2020-06-08,2020,6,8
ON302818,B.1,29700,France,2020-06-25,2020,6,25
ON302828,N.2,29688,France,2020-07-13,2020,7,13
ON302838,B.1.36,29703,France,2020-07-15,2020,7,15
ON302840,B.1.1.25,29703,France,2020-07-20,2020,7,20
ON302845,B.1.367,29703,France,2020-07-24,2020,7,24
ON302857,B.1.1.241,29703,France,2020-07-30,2020,7,30
ON302880,B.1.219,29703,France,2020-08-07,2020,8,7
ON302988,N.2,29703,France,2020-08-10,2020,8,10
ON302990,B.1.1.277,29703,France,2020-08-11,2020,8,11
ON303125,B.39,29703,France,2020-03-24,2020,3,24
ON303133,B.1.151,29703,France,2020-03-14,2020,3,14
ON303200,A,29703,France,2020-03-21,2020,3,21
ON303242,B.1.147,29703,France,2020-04-03,2020,4,3
ON264965,AY.4.2.1,29764,France,2022-01-05,2022,1,5
ON265606,AY.111,29689,France,2022-01-08,2022,1,8
ON265647,BA.1.1.11,29663,France,2021-12-31,2021,12,31
ON266037,BA.1.4,29663,France,2022-01-03,2022,1,3
ON266181,BA.1.1.2,29666,France,2022-01-07,2022,1,7
ON266428,BA.1.13,29673,France,2022-02-07,2022,2,7
ON266593,XD,29686,France,2022-02-09,2022,2,9
ON266686,BA.2.9.3,29650,France,2022-02-14,2022,2,14
ON266729,AY.9.2,29682,France,2022-02-14,2022,2,14
ON266778,BA.2.49,29650,France,2022-02-14,2022,2,14
ON266779,BA.2.23,29650,France,2022-02-11,2022,2,11
ON267286,AY.9,29689,France,2021-08-04,2021,8,4
ON268414,AY.43,29689,France,2022-02-01,2022,2,1
ON268447,BA.2.3,29675,France,2022-02-04,2022,2,4
ON268468,BA.2.7,29669,France,2022-02-07,2022,2,7
ON268637,B.1.160,29702,France,2021-04-15,2021,4,15
ON268638,B.1.160,29866,France,2021-07-05,2021,7,5
ON268652,AY.73,29689,France,2021-11-29,2021,11,29
ON269308,AY.106,29689,France,2022-01-04,2022,1,4
ON269318,AY.4.2.3,29689,France,2021-02-17,2021,2,17
ON269455,AY.39.1,29689,France,2021-11-23,2021,11,23
ON271535,BA.1.18,29666,France,2021-11-22,2021,11,22
ON271848,AY.39.1,29689,France,2021-12-02,2021,12,2
ON273571,AY.4.9,29688,France,2021-12-22,2021,12,22
ON273606,BA.1.20,29663,France,2021-12-22,2021,12,22
ON273789,AY.120,29690,France,2021-12-15,2021,12,15
ON273857,B.1.1,29669,France,2021-12-23,2021,12,23
ON274558,AY.121.1,29689,France,2021-12-09,2021,12,9
ON274655,AY.46.5,29689,France,2021-12-13,2021,12,13
ON275050,AY.73,29680,France,2021-12-17,2021,12,17
ON275165,B.1.1.241,29672,France,2020-08-28,2020,8,28
ON275272,B.1.597,29702,France,2020-10-17,2020,10,17
ON275278,AH.2,29702,France,2020-10-22,2020,10,22
ON275368,AH.2,29702,France,2020-11-19,2020,11,19
ON275488,B.39,29702,France,2020-04-11,2020,4,11
ON275707,B.1.221,29702,France,2020-10-24,2020,10,24
ON275708,B.1.1.297,29702,France,2020-10-23,2020,10,23
ON275776,B.1.1.420,29702,France,2020-11-16,2020,11,16
ON275835,B.33,29702,France,2020-03-31,2020,3,31
ON275857,B.1.438,29702,France,2020-09-17,2020,9,17
ON275862,B.1.236,29702,France,2020-09-13,2020,9,13
ON275903,B.1.78,29702,France,2020-09-09,2020,9,9
ON277145,AY.73,29689,France,2021-07-25,2021,7,25
ON277245,B.1.1.33,29702,France,2020-03-23,2020,3,23
ON277319,B.1.93,29702,France,2020-03-26,2020,3,26
ON277328,B.1.1.257,29702,France,2020-03-28,2020,3,28
ON277343,B.1.177.32,29702,France,2021-07-16,2021,7,16
ON277472,AY.70,29689,France,2021-09-07,2021,9,7
ON277640,AY.122.1,29689,France,2021-09-15,2021,9,15
ON277760,B.1.1.406,29701,France,2020-08-13,2020,8,13
ON277794,B.1.597,29702,France,2020-08-29,2020,8,29
ON277816,AY.125.1,29689,France,2021-09-22,2021,9,22
ON277941,B.1.1.1,29702,France,2020-08-18,2020,8,18
ON277971,B.1.160.30,29702,France,2020-08-22,2020,8,22
ON278070,B.1.1,29696,France,2020-08-28,2020,8,28
ON278073,B.1.1.297,29702,France,2020-08-28,2020,8,28
ON278144,B.1.1,29702,France,2020-06-22,2020,6,22
ON278157,B.1.1.218,29702,France,2020-08-04,2020,8,4
ON278217,B.1.177.32,29702,France,2021-03-14,2021,3,14
ON278406,B.1.177.43,29702,France,2020-08-29,2020,8,29
ON278465,B.1.1.371,29702,France,2020-08-04,2020,8,4
ON278515,B.1.177.45,29702,France,2020-08-14,2020,8,14
ON278962,B.1.351.2,29684,France,2021-04-01,2021,4,1
ON278963,B.1.351,29684,France,2021-04-02,2021,4,2
ON279075,B.1.351,29684,France,2021-03-30,2021,3,30
ON279262,B.1.351.2,29684,France,2021-05-01,2021,5,1
ON279263,B.1.351,29684,France,2021-05-03,2021,5,3
ON279596,B.1.159,29702,France,2020-04-05,2020,4,5
ON279617,B.1.219,29702,France,2020-04-07,2020,4,7
ON280398,AY.22,29805,France,2021-07-25,2021,7,25
ON280402,AY.51,29828,France,2021-07-25,2021,7,25
ON281102,B.1.351,29684,France,2021-01-25,2021,1,25
ON281110,AY.45,29686,France,2021-08-03,2021,8,3
ON281186,AY.9,29689,France,2021-07-30,2021,7,30
ON281277,AY.3,29689,France,2021-07-28,2021,7,28
ON281301,AY.71,29689,France,2021-07-29,2021,7,29
ON281557,AY.87,29689,France,2021-08-05,2021,8,5
ON281803,B.1.427,29702,France,2021-01-28,2021,1,28
ON281809,B.1.1.10,29702,France,2021-01-19,2021,1,19
ON283059,AY.100,29803,France,2021-06-29,2021,6,29
ON283092,AY.58,29808,France,2021-07-09,2021,7,9
ON283123,B.1.177.72,29821,France,2021-02-02,2021,2,2
ON283127,B.1.177.77,29816,France,2021-02-05,2021,2,5
ON283161,B.1.1.317,29818,France,2021-02-03,2021,2,3
ON283173,B.1.1.88,29822,France,2020-04-21,2020,4,21
ON283227,B.1.1.1,29817,France,2020-10-03,2020,10,3
ON283237,B.3,29815,France,2020-03-19,2020,3,19
ON283509,C.36.3,29814,France,2021-06-14,2021,6,14
ON283517,AY.55,29803,France,2021-06-21,2021,6,21
ON283603,B.1.177.81,29816,France,2020-10-28,2020,10,28
ON283613,B.1.220,29816,France,2020-04-20,2020,4,20
ON283869,B.1.351,29684,France,2021-07-20,2021,7,20
ON284202,AY.92,29689,France,2021-07-23,2021,7,23
ON284383,B.1.1,29702,France,2021-01-19,2021,1,19
ON284384,B.1.1.254,29702,France,2021-01-20,2021,1,20
ON284400,B.1.1.280,29702,France,2021-02-03,2021,2,3
ON284417,B.1.1,29702,France,2021-02-16,2021,2,16
ON284656,B.1.617.2,29690,France,2021-05-10,2021,5,10
ON284668,B.1.525,29603,France,2021-05-11,2021,5,11
ON284836,AY.71,29690,France,2021-05-20,2021,5,20
ON284905,C.36.3,29702,France,2021-05-19,2021,5,19
ON285016,B.1.1.482,29688,France,2020-03-24,2020,3,24
ON285038,R.1,29702,France,2021-02-11,2021,2,11
ON285353,B.1.177.77,29703,France,2020-11-02,2020,11,2
ON285375,B.1.474,29703,France,2020-11-06,2020,11,6
ON285382,B.1.1.297,29703,France,2020-11-06,2020,11,6
ON285472,A.21,29703,France,2020-11-25,2020,11,25
ON285600,B.1.159,29703,France,2020-03-27,2020,3,27
ON285601,B.1.147,29703,France,2020-03-29,2020,3,29
ON285636,B.1.1.378,29703,France,2020-04-01,2020,4,1
ON285662,B.1.93,29703,France,2020-04-03,2020,4,3
ON285818,B.1.178,29703,France,2020-04-16,2020,4,16
ON285880,B.1.160.26,29703,France,2020-10-29,2020,10,29
ON285928,B.1.218,29703,France,2020-11-30,2020,11,30
ON285941,B.1.597,29703,France,2020-12-19,2020,12,19
ON285960,B.1.1.142,29703,France,2020-03-21,2020,3,21
ON285998,B.1.1.372,29703,France,2020-03-24,2020,3,24
ON286207,B.1.211,29703,France,2020-04-01,2020,4,1
ON286244,B.1.533,29703,France,2020-04-03,2020,4,3
ON286319,B.1.1.254,29703,France,2020-04-01,2020,4,1
ON286618,P.1.16,29694,France,2021-04-06,2021,4,6
ON286623,AY.71,29690,France,2021-06-08,2021,6,8
ON286666,P.1,29694,France,2021-06-14,2021,6,14
MT709104,B.1.1.254,29838,France,2020-05-14,2020,5,14
MT470104,B.35,29903,France,2020-03,2020,3,1
MT470111,B.6,29903,France,2020-03,2020,3,1
MT470127,B.1.220,29903,France,2020-03,2020,3,1
MT470129,B,29903,France,2020-03,2020,3,1
MT320538,B.1.211,29882,France,2020-03,2020,3,1
OX442498,AY.9.2,29880,Germany,2021-08-12,2021,8,12
OX442499,B.1.617.2,29895,Germany,2021-08-09,2021,8,9
OX442501,AY.68,29896,Germany,2021-08-06,2021,8,6
OX442502,AY.122,29875,Germany,2021-08-06,2021,8,6
OX442507,AY.5.4,29895,Germany,2021-08-12,2021,8,12
OX442512,AY.5,29886,Germany,2021-08-09,2021,8,9
OX442513,AY.42,29899,Germany,2021-08-06,2021,8,6
OX442516,AY.126,29901,Germany,2021-08-09,2021,8,9
OX442526,AY.43,29800,Germany,2021-07-30,2021,7,30
OX442533,AY.4.7,29870,Germany,2021-08-06,2021,8,6
OX442534,AY.4.5,29895,Germany,2021-08-09,2021,8,9
OX442536,AY.4,29889,Germany,2021-08-09,2021,8,9
OX442542,B.1.617.2,29792,Germany,2021-10-31,2021,10,31
OX442557,AY.43,29896,Germany,2021-08-09,2021,8,9
OX443612,AY.9.2,29909,Germany,2021-01-28,2021,1,28
OX443613,B.1.177.81,29877,Germany,2021-01-27,2021,1,27
OX443614,B.1.177,29909,Germany,2021-02-25,2021,2,25
OX443616,AY.46,29896,Germany,2021-08-10,2021,8,10
OX443617,B.1.258,29903,Germany,2021-02-25,2021,2,25
OX443619,B.1.1.318,29884,Germany,2021-02-24,2021,2,24
OX443623,B.1.36.1,29912,Germany,2021-02-25,2021,2,25
OX443625,B.1.221,29902,Germany,2021-02-23,2021,2,23
OX443631,B.1.258.14,29883,Germany,2021-01-28,2021,1,28
OX443632,B.1.1.7,29889,Germany,2021-01-28,2021,1,28
OX443634,B.1.177.86,29909,Germany,2021-08-10,2021,8,10
OX443637,B.1.1.7,29889,Germany,2021-02-08,2021,2,8
OX443642,B.1.389,29909,Germany,2021-02-23,2021,2,23
OX443645,B.1.520,29868,Germany,2021-08-02,2021,8,2
OX443647,B.1.389,29911,Germany,2021-03-03,2021,3,3
OX443648,B.1.221,29910,Germany,2021-03-04,2021,3,4
OX443649,B.1.1.347,29908,Germany,2021-03-04,2021,3,4
OX443650,B.1.258,29894,Germany,2021-03-01,2021,3,1
OX443654,B.1.177,29908,Germany,2021-03-03,2021,3,3
OX443660,B.1.177.86,29914,Germany,2021-03-04,2021,3,4
OX443662,B.1.1.7,29892,Germany,2021-03-02,2021,3,2
OX443663,B.1.36,29919,Germany,2021-03-04,2021,3,4
OX443669,B.1,29918,Germany,2021-02-15,2021,2,15
OX443675,B.1.258,29871,Germany,2021-01-27,2021,1,27
OX443681,AY.68,29880,Germany,2021-07-29,2021,7,29
OX443684,B.1.177.4,29893,Germany,2021-01-25,2021,1,25
OX443686,AY.43,29896,Germany,2021-01-21,2021,1,21
OX443691,AY.9.2,29880,Germany,2021-07-26,2021,7,26
OX443692,B.1.177.86,29909,Germany,2021-02-11,2021,2,11
OX443694,B.1.1.317,29893,Germany,2021-01-25,2021,1,25
OX443695,C.16,29908,Germany,2021-03-04,2021,3,4
OX443698,B.1.258.17,29879,Germany,2021-01-26,2021,1,26
OX443700,B.1.177.81,29902,Germany,2021-03-04,2021,3,4
OX443712,AY.122,29895,Germany,2021-07-28,2021,7,28
OX443714,AY.122,29881,Germany,2021-02-09,2021,2,9
OX443720,B.1.1,29918,Germany,2021-01-26,2021,1,26
OX443735,AY.42,29901,Germany,2021-07-30,2021,7,30
OX443745,AY.120.2.1,29896,Germany,2021-08-10,2021,8,10
OX443746,AY.4,29880,Germany,2021-07-30,2021,7,30
OX443765,B.1.1,29895,Germany,2021-02-01,2021,2,1
OX443782,B.1.1.317,29909,Germany,2021-03-01,2021,3,1
OX443786,B.1.1.7,29872,Germany,2021-07-26,2021,7,26
OX443792,P.1,29904,Germany,2021-05-05,2021,5,5
OX443794,P.1,29889,Germany,2021-04-29,2021,4,29
OX443795,B.1.1.7,29905,Germany,2021-05-03,2021,5,3
OX443814,B.1.1.7,29881,Germany,2021-04-21,2021,4,21
OX443824,B.1.177.86,29903,Germany,2021-04-21,2021,4,21
OX443836,AZ.2,29889,Germany,2021-04-22,2021,4,22
OX443868,AY.9.2,29880,Germany,2021-04-15,2021,4,15
OX443890,B.1.1.519,29918,Germany,2021-03-17,2021,3,17
OX443899,B.1.1,29915,Germany,2021-03-19,2021,3,19
OX443922,B.1.1.519,29903,Germany,2021-05-05,2021,5,5
OX443951,B.1.1,29909,Germany,2021-04-23,2021,4,23
OX443975,AY.120,29896,Germany,2021-07-26,2021,7,26
OX443989,B.1.1.7,29890,Germany,2021-08-03,2021,8,3
OX443993,B.1.177.20,29902,Germany,2021-04-08,2021,4,8
OX443994,B.1.177,29903,Germany,2021-04-08,2021,4,8
OX443995,AY.60,29896,Germany,2021-07-26,2021,7,26
OX443998,B.1.1.519,29903,Germany,2021-04-07,2021,4,7
OX444000,AY.4.7,29895,Germany,2021-07-26,2021,7,26
OX444017,B.1.617.2,29905,Germany,2021-07-28,2021,7,28
OX444027,AY.126,29919,Germany,2021-07-28,2021,7,28
OX444032,AY.5,29897,Germany,2021-07-26,2021,7,26
OX444071,B.1.177.20,29917,Germany,2021-03-22,2021,3,22
OX444072,C.17,29907,Germany,2021-03-29,2021,3,29
OX444127,B.1.2,29883,Germany,2021-03-22,2021,3,22
OX444140,AY.125,29895,Germany,2021-08-23,2021,8,23
OX444141,AY.122,29887,Germany,2021-09-06,2021,9,6
OX444144,AY.4,29892,Germany,2021-09-09,2021,9,9
OX444153,B.1.617.2,29892,Germany,2021-09-09,2021,9,9
OX444163,AY.46.6,29897,Germany,2021-09-06,2021,9,6
OX444171,AY.4.4,29896,Germany,2021-08-17,2021,8,17
OX444180,AY.125,29897,Germany,2021-09-06,2021,9,6
OX444205,AY.4.5,29895,Germany,2021-09-02,2021,9,2
OX444213,AY.26,29892,Germany,2021-08-30,2021,8,30
OX444215,AY.23.2,29893,Germany,2021-09-02,2021,9,2
OX444218,AY.33,29903,Germany,2021-08-30,2021,8,30
OX444258,AY.9,29880,Germany,2021-08-23,2021,8,23
OX444262,AY.129,29893,Germany,2021-08-23,2021,8,23
OX444269,AY.45,29896,Germany,2021-08-23,2021,8,23
OX444270,AY.42,29898,Germany,2021-09-09,2021,9,9
OX444301,AY.43,29896,Germany,2021-09-06,2021,9,6
OX444307,AY.5.2,29896,Germany,2021-08-17,2021,8,17
OX444308,AY.84,29895,Germany,2021-09-06,2021,9,6
OX444312,AY.4.13,29891,Germany,2021-11-01,2021,11,1
OX444316,AY.122,29870,Germany,2021-10-19,2021,10,19
OX444320,AY.122.6,29867,Germany,2021-10-19,2021,10,19
OX444321,AY.43,29888,Germany,2021-10-19,2021,10,19
OX444326,AY.121,29873,Germany,2021-10-19,2021,10,19
OX444327,AY.129,29879,Germany,2021-10-21,2021,10,21
OX444328,AY.4.5,29868,Germany,2021-10-19,2021,10,19
OX444332,AY.4,29898,Germany,2021-10-21,2021,10,21
OX444334,AY.33,29906,Germany,2021-09-20,2021,9,20
OX444340,AY.43,29871,Germany,2021-11-01,2021,11,1
OX444345,AY.122,29870,Germany,2021-11-01,2021,11,1
OX444348,AY.121,29854,Germany,2021-11-01,2021,11,1
OX444364,AY.4.3,29899,Germany,2021-08-27,2021,8,27
OX444370,AY.129,29906,Germany,2021-09-28,2021,9,28
OX444383,AY.33,29878,Germany,2021-10-27,2021,10,27
OX444388,AY.126,29929,Germany,2021-09-28,2021,9,28
OX444392,AY.5,29884,Germany,2021-11-01,2021,11,1
OX444395,B.1.617.2,29883,Germany,2021-11-01,2021,11,1
OX444396,AY.46.6,29886,Germany,2021-11-01,2021,11,1
OX444399,AY.45,29906,Germany,2021-09-17,2021,9,17
OX444412,AY.4,29871,Germany,2021-11-01,2021,11,1
OX444425,AY.46,29896,Germany,2021-09-22,2021,9,22
OX444437,AY.9,29881,Germany,2021-09-26,2021,9,26
OX444439,AY.98.1,29897,Germany,2021-09-27,2021,9,27
OX444467,AY.4.3,29906,Germany,2021-09-20,2021,9,20
OX444485,AY.4.5,29860,Germany,2021-11-01,2021,11,1
OX444486,AY.124,29906,Germany,2021-09-17,2021,9,17
OX444492,AY.9.2,29879,Germany,2021-09-08,2021,9,8
OX444494,AY.98.1,29879,Germany,2021-10-27,2021,10,27
OX444499,AY.121.1,29885,Germany,2021-11-15,2021,11,15
OX444500,AY.127,29906,Germany,2021-11-15,2021,11,15
OX444501,AY.121.1,29882,Germany,2021-10-29,2021,10,29
OX444502,AY.4,29916,Germany,2021-12-01,2021,12,1
OX444504,AY.43,29875,Germany,2021-12-01,2021,12,1
OX444505,AY.36,29908,Germany,2021-12-01,2021,12,1
OX444511,AY.126,29909,Germany,2021-10-11,2021,10,11
OX444516,AY.7.2,29873,Germany,2021-11-15,2021,11,15
OX444517,AY.42,29893,Germany,2021-10-04,2021,10,4
OX444519,AY.122,29880,Germany,2021-12-01,2021,12,1
OX444525,AY.98.1,29882,Germany,2021-11-15,2021,11,15
OX444528,AY.9.2,29866,Germany,2021-11-03,2021,11,3
OX444532,AY.42,29885,Germany,2021-11-11,2021,11,11
OX444543,AY.7.1,29886,Germany,2021-11-09,2021,11,9
OX444555,AY.121,29874,Germany,2021-12-01,2021,12,1
OX444561,AY.116,29875,Germany,2021-12-01,2021,12,1
OX444571,AY.124,29898,Germany,2021-10-04,2021,10,4
OX444581,AY.3,29882,Germany,2021-10-11,2021,10,11
OX444608,AY.34,29907,Germany,2021-11-04,2021,11,4
OX444611,AY.98,29859,Germany,2021-11-11,2021,11,11
OX444612,AY.103,29848,Germany,2021-10-08,2021,10,8
OX444621,AY.33,29874,Germany,2021-11-10,2021,11,10
OX444634,AY.127,29862,Germany,2021-10-18,2021,10,18
OX444636,AY.116,29878,Germany,2021-11-10,2021,11,10
OX444656,AY.46.6,29877,Germany,2021-10-11,2021,10,11
OX444679,AY.125,29879,Germany,2021-10-15,2021,10,15
OX444682,AY.127,29870,Germany,2021-12-07,2021,12,7
OX444683,B.1.617.2,29932,Germany,2021-12-08,2021,12,8
OX444689,AY.121.1,29906,Germany,2021-12-08,2021,12,8
OX444697,AY.4.5,29906,Germany,2021-12-08,2021,12,8
OX444699,AY.126,29904,Germany,2021-11-29,2021,11,29
OX444704,AY.4.4,29871,Germany,2021-11-30,2021,11,30
OX444708,AY.111,29906,Germany,2021-11-30,2021,11,30
OX444712,AY.126,29866,Germany,2021-12-01,2021,12,1
OX444722,AY.98.1,29861,Germany,2021-12-01,2021,12,1
OX444735,AY.4.2,29876,Germany,2021-12-01,2021,12,1
OX444771,AY.33,29878,Germany,2021-12-07,2021,12,7
OX444775,AY.125,29945,Germany,2021-12-08,2021,12,8
OX444786,AY.106,29878,Germany,2021-11-29,2021,11,29
OX444801,AY.4.2,29870,Germany,2021-11-30,2021,11,30
OX444805,AY.4.2.1,29876,Germany,2021-11-30,2021,11,30
OX444807,AY.5.4,29878,Germany,2021-11-29,2021,11,29
OX444813,AY.129,29871,Germany,2021-12-01,2021,12,1
OX444815,AY.43.8,29900,Germany,2021-12-01,2021,12,1
OX444876,AY.4.4,29875,Germany,2021-12-13,2021,12,13
OX444884,AY.111,29885,Germany,2021-12-10,2021,12,10
OX444886,AY.36.1,29871,Germany,2021-12-09,2021,12,9
OX444926,AY.4.2.3,29882,Germany,2021-12-06,2021,12,6
OX444994,AY.46.6,29879,Germany,2021-12-10,2021,12,10
OX445177,AY.34,29876,Germany,2021-12-15,2021,12,15
OX445178,AY.42,29874,Germany,2021-12-15,2021,12,15
OX445193,BA.1.18,29888,Germany,2021-12-15,2021,12,15
OX445239,B.1.160,29903,Germany,2021-02-22,2021,2,22
OX445256,AY.46,29885,Germany,2021-12-14,2021,12,14
OX445834,AY.43.9,29873,Germany,2021-12-06,2021,12,6
OX446424,AY.43,29871,Germany,2021-05-10,2021,5,10
OX446445,B.1,29903,Germany,2020-12-01,2020,12,1
OX446447,B.1.160,29903,Germany,2021-01-21,2021,1,21
OX446449,B.1,29903,Germany,2021-01-01,2021,1,1
OX446451,B.1,29903,Germany,2020-11-14,2020,11,14
OX446462,B.1.177.86,29903,Germany,2020-12-30,2020,12,30
OX446489,B.1.617.2,29902,Germany,2021-04-22,2021,4,22
OX446508,B.1.221,29903,Germany,2020-11-14,2020,11,14
OX446514,B.1.221,29897,Germany,2021-01-02,2021,1,2
OX446516,B.1.1.218,29903,Germany,2020-11-26,2020,11,26
OX446520,B.1.160,29903,Germany,2021-04-03,2021,4,3
OX446576,B.1.160,29903,Germany,2021-03-30,2021,3,30
OX446578,B.1.258,29903,Germany,2020-11-11,2020,11,11
OX446658,B.1.351,29885,Germany,2021-05-03,2021,5,3
OX446824,B.1.351,29885,Germany,2021-04-28,2021,4,28
OX446832,BA.2.9,29445,Germany,2021-02-01,2021,2,1
OX446857,B.1.1.7,29884,Germany,2021-06-18,2021,6,18
OX446862,AY.23,29890,Germany,2021-06-17,2021,6,17
OX446864,AY.98.1,29890,Germany,2021-08-04,2021,8,4
OX446865,C.37.1,29875,Germany,2021-05-05,2021,5,5
OX446869,AY.4.7,29890,Germany,2021-06-17,2021,6,17
OX446887,B.1.177.86,29903,Germany,2021-05-05,2021,5,5
OX446889,B.1.351,29885,Germany,2021-07-28,2021,7,28
OX446907,B.1.617.2,29896,Germany,2021-05-14,2021,5,14
OX446996,AY.122,29890,Germany,2021-06-15,2021,6,15
OX447011,C.17,29902,Germany,2021-06-11,2021,6,11
OX447046,AY.4,29890,Germany,2021-06-21,2021,6,21
OX447061,AY.46.2,29890,Germany,2021-08-16,2021,8,16
OX447065,AY.5.4,29890,Germany,2021-09-06,2021,9,6
OX447071,AY.70,29881,Germany,2021-08-09,2021,8,9
OX447193,AY.70,29882,Germany,2021-07-24,2021,7,24
OX447265,AY.43.8,29888,Germany,2021-09-08,2021,9,8
OX447446,AY.34.1,29891,Germany,2021-09-08,2021,9,8
OX447543,AY.43,29890,Germany,2021-06-30,2021,6,30
OX447611,AY.73,29900,Germany,2021-08-11,2021,8,11
OX447616,AY.112,29890,Germany,2021-10-21,2021,10,21
OX447619,AY.68,29890,Germany,2021-09-21,2021,9,21
OX447634,AY.9.2,29891,Germany,2021-10-06,2021,10,6
OX447651,AY.4.4,29890,Germany,2021-10-21,2021,10,21
OX447670,AY.36.1,29890,Germany,2021-10-20,2021,10,20
OX447673,AY.117,29890,Germany,2021-10-18,2021,10,18
OX447690,AY.98,29890,Germany,2021-10-07,2021,10,7
OX447700,AY.88,29887,Germany,2021-10-26,2021,10,26
OX447702,AY.121.1,29890,Germany,2021-09-21,2021,9,21
OX447709,AY.41,29891,Germany,2021-10-18,2021,10,18
OX447724,AY.106,29893,Germany,2021-10-18,2021,10,18
OX447730,AY.4.9,29890,Germany,2021-09-23,2021,9,23
OX447777,AY.34.1,29892,Germany,2021-11-08,2021,11,8
OX447791,AY.36.1,29890,Germany,2021-11-09,2021,11,9
OX447825,AY.41,29882,Germany,2021-11-09,2021,11,9
OX447827,AY.112,29890,Germany,2021-11-11,2021,11,11
OX447833,AY.4.2.1,29890,Germany,2021-10-26,2021,10,26
OX447835,AY.6,29890,Germany,2021-11-24,2021,11,24
OX447843,AY.36,29890,Germany,2021-11-12,2021,11,12
